X,Y,OBJECTID,Number,Legal_Name,Business_Name,Capacity_Per_PEU,Address,Address_2,City,County,Zip_Code,Phone_Number,Latitude,Longitude,CountyName
-117.31581,33.2449110000001,842,1639546997,SAN JOAQUIN ASSISTED LIVING        ,SAN JOAQUIN ASSISTED LIVING        ,6,4478 SAN JOAQUIN ST,,OCEANSIDE           ,San Diego ,92057,7607542774,33.244688376652,-117.315812430752,San Diego County
-118.322361,33.822144,843,1881361558,SANTA FE HOME CARE INC,SANTA FE HOME CARE II,6,2255 SANTA FE AVE,,TORRANCE,LOS ANGELES,90501,424-558-8285,33.822096809885,-118.322161091609,Los Angeles County
-118.0452645,34.1037450000001,844,1427676055,SANTA ANITA ASSISTED LIVING LLC,SANTA ANITA ASSISTED LIVING,150,5600 GRACEWOOD AVENUE,,TEMPLE CITY,Los Angeles,91780,6264426410,34.103657325293,-118.045866320648,Los Angeles County
-116.45487,34.115508,845,1164904850,SANTA FE ASSISTED LIVING LP        ,SANTA FE TRAIL ASSISTED LIVI       ,85,55425 SANTA FE TRAIL,,YUCCA VALLEY        ,San Bernardino,92284,7603650887,34.115935560881,-116.455044175948,San Bernardino County
-117.209187,32.858028,846,1255732178,MARTHA KELLY LUKEN                 ,SANTA MARTHA RESIDENTIAL IV        ,6,6893 RADCLIFFE DR,,SAN DIEGO           ,San Diego ,92122,8585188667,32.857824906486,-117.209199656674,San Diego County
-117.113346,33.1507980000001,847,1609330760,SAPPHIRE SUNSET                    ,SAPPHIRE PACIFIC                   ,6,1380 REES ROAD,,ESCONDIDO           ,San Diego ,92026,7143221910,33.1508499678,-117.113591086849,San Diego County
-117.9766395,33.6913290000001,848,1710565908,CARE GABRIELLE,SANTA MARIANA CARE,6,18676 SANTA MARIANA ST,,FOUNTAIN VALLEY,Orange,92708,7146466750,33.691329,-117.976913001501,Orange County
-117.824211,34.106211,849,1932370343,"SAN DIMAS RETMNT CNT,INC           ",SAN DIMAS RETMNT CNT               ,343,834 WEST ARROW HGWY,,SAN DIMAS           ,Los Angeles,91773,6269664718,34.106586509262,-117.824211,Los Angeles County
-117.07452,33.077484,850,1033595939,SAPPHIRE ESCONDIDO ESTATES         ,SAPPHIRE PACIFIC I                 ,6,262 SILVERCREEK GLEN,,ESCONDIDO           ,San Diego ,92029,7143221910,33.077246456864,-117.07452,San Diego County
-117.158832,33.6282210000001,851,1992396972,OFA VALE,SARAH'S BEST LIFE,6,33769 SALVIA LANE,,MURRIETA,Riverside,92563,9512515467,33.62817858757,-117.158579117981,Riverside County
-117.2090565,33.1297470000001,852,1578931150,SAPPHIRE LAKE SAN MARCOS           ,SAPPHIRE PACIFIC II                ,6,839 LA TIERRA DRIVE,,SAN MARCOS          ,San Diego ,92078,7143221910,33.129832411593,-117.209163369265,San Diego County
-117.1549035,33.1518510000001,853,1174071278,SAPPHIRE CHARDONNAY                ,SAPPHIRE PACIFIC III               ,6,484 CHARDONNAY COURT,,SAN MARCOS          ,San Diego ,92069,7143221910,33.151787381355,-117.155060912142,San Diego County
-117.2032695,33.7073940000001,854,1992396972,OFA VALE,SARAH'S GOOD LIFE,6,26171 FOUNTAIN BLEU DR,,SUN CITY,Riverside,92586,9512515467,33.707497767961,-117.203214263258,Riverside County
-117.223461,33.6018690000001,855,1992396972,OFA VALE,SARAH'S GREAT LIFE,6,35725 VERDE VISTA WAY,,WILDOMAR,Riverside,92595,9512515467,33.601860282821,-117.223176518206,Riverside County
-122.1176025,37.6482960000001,856,1336786490,SCOTT VILLAS CORP                  ,SCOTT VILLA                        ,35,1560 MIDDLE LANE,,HAYWARD             ,Alameda,94545,5107828808,37.648579308327,-122.117607026228,Alameda County
-117.9915975,33.6886200000001,857,1730838707,SANDPIPER SENIOR LIVING LLC,SEA CLIFF ASSISTED LIVING,84,18851 FLORIDA STREET,,HUNTINGTON BEACH,ORANGE,92648,714-847-3999,33.68862,-117.99106600352,Orange County
-117.961884,33.681186,858,1619666492,SELECT SENIOR CARE III LLC,SELECT SENIOR CARE III,6,9542 SAILFISH DRIVE,,HUNTINGTON BEACH,ORANGE,92646,909-358-1209,33.681370485689,-117.961886346933,Orange County
-117.4631265,34.077276,859,1710699608,SELENA SENIOR HOME LLC,SELENA SENIOR HOME LLC,6,9713 EUGENIA AVE,,FONTANA,San Bernardino,92335,310-310-5782,34.077276,-117.46341299345,San Bernardino County
-118.0002915,33.820272,860,1992588321,"SAINT AGUSTIN, INC",SENIOR FAMILY HOME 1,6,3148 W ROME AVE,,ANAHEIM,ORANGE,92804,714-600-6195,33.82049277933,-118.000293595476,Orange County
-117.955971,33.7128750000001,861,1871274670,SEASIDE TERRACE HOLDINGS INC,SEASIDE TERRACE  ,250,9925 LA ALAMEDA AVE,,FOUNTAIN VALLEY     ,Orange,92708,7149625531,33.712615999192,-117.955959432974,Orange County
-117.8392725,33.898608,862,1285152629,"EASTERN STAR HOMES OF CA,          ",SENIOR LIVING COMMUNITY            ,76,16850 BASTANCHURY ROAD,,YORBA LINDA         ,Orange,92886,7145779281,33.899235888367,-117.839292113653,Orange County
-118.466766,34.2162450000001,863,1619137460,8025 SEPULVEDA LLC,SEPULVEDA RESIDENTIAL,100,8025 SEPULVEDA BLVD,,VAN NUYS,LOS ANGELES,91402,818-782-7288,34.216261847625,-118.466252943707,Los Angeles County
-119.8210815,36.834597,864,1700581279,SEQUOIA GROVE ASSISTED LIVING INC,SEQUOIA GROVE ASSISTED LIVING INC,6,1567 W. MAGILL AVENUE,,FRESNO,FRESNO,93711,559-449-1249,36.834772684691,-119.821082841104,Fresno County
-118.3156425,33.7611600000001,865,1396412102,SENIOR MANOR CARE INC,SENIOR MANOR CARE,6,2011 SANTA RENA DR,,RANCHO PALOS VERDES,LOS ANGELES,90275,310-514-1702,33.76094877604,-118.315645182209,Los Angeles County
-119.709045,36.7289640000001,866,1922882026,SERENITY GARDEN HOME 2,SERENITY GARDEN HOME 2,6,5409 E BUTLER AVE,,FRESNO,FRESNO,93727,408-712-3040,36.728665855704,-119.709048771856,Fresno County
-119.10285,35.299476,867,1013745173,SAVANNA ASSISTED LIVING LLC,SAVANNA ASSISTED LIVING,6,9013 STATEN ISLAND DR,,BAKERSFIELD,KERN,93311,661-501-1439,35.299649505396,-119.10285,Kern County
-122.821047,38.398581,868,1952756439,SERENITY VILLA,SERENITY VILLA,21,477 PETALUMA AVE,,SEBASTOPOL,SONOMA,95472,415-609-2825,38.398480920076,-122.821312622512,Sonoma County
-122.6577645,38.467926,869,1952756439,SERENITY VILLA,SERENITY VILLA II,12,184 BOAS DRIVE,,SANTA ROSA,SONOMA,95409,415-609-3827,38.467926,-122.6577645,Sonoma County
-118.204758,33.8944500000001,870,1487886248,"SERENITY SENIORS HOME, INC         ",SERENITY SENIORS HOME I            ,10,217 S ESSEY AVENUE,,COMPTON             ,Los Angeles,90221,3107637879,33.894460645017,-118.20454761423,Los Angeles County
-118.397623432,34.214461473,871,1043919137,SG CARE INC,SG CARE,6,7920 VANTAGE AVE,,NORTH HOLLYWOOD,LOS ANGELES,91606,818-397-2656,34.214461472615,-118.397623431557,Los Angeles County
-117.220149,33.1625070000001,872,1811552086,SEQUOIA AFFORDABLE SENIOR          ,SHADOWRIDGE                        ,48,2354 WATSON WAY,,VISTA               ,San Diego ,92081,8582200026,33.161843740002,-117.220696589734,San Diego County
-121.364982,38.5427700000001,873,1659098879,"AHUJA, SHERRY V.",SHERRY'S RCFE,6,3996 WILDROSE WAY,,SACRAMENTO,SACRAMENTO,95826,650-690-4881,38.54277,-121.364982,Sacramento County
-117.4901805,33.922359,874,1609505163,SIERRA PINES GUEST HOME,SIERRA PINES GUEST HOME,25,5051 LA SIERRA AVE,,RIVERSIDE,RIVERSIDE,92505,786-219-6008,33.92221533418,-117.490519464164,Riverside County
-119.4368265,36.596079,875,1558382598,SIERRA VIEW HOMES INC,SIERRA VIEW HOMES INC,78,1155 E SPRINGFIELD AVE,,REEDLEY,FRESNO,93654,559-638-9226,36.596880477581,-119.4368265,Fresno County
-117.924435,33.7270140000001,876,1932801735,SHASTA RESIDENTIAL CARE LLC,SHASTA RESIDENTIAL CARE,6,16274 SHASTA ST,,FOUNTAIN VALLEY,ORANGE,92708,714-300-4540,33.7270122398,-117.924701460702,Orange County
-118.3980015,34.219791,877,1609501162,SILVER LIGHT CARE INC,SILVER LIGHT CARE,6,8201 VANTAGE AVE,,NORTH HOLLYWOOD,Los Angeles,91605,747-228-4111,34.21979016181,-118.397716012378,Los Angeles County
-121.3376805,38.0508120000001,878,1508564642,SERENE RESIDENTIAL CARE HOME LLC,SERENE RESIDENTIAL CARE HOME,6,1848 CHATFIELD CIRCLE,,STOCKTON,SAN JOAQUIN,95209,209-475-8013,38.050806216487,-121.337390905245,San Joaquin County
-122.1611355,37.4629320000001,879,1487327813,FOX OPS LLC,SILVER OAKS MEMORY CARE,43,16 COLEMAN PLACE,,MENLO PARK,San Mateo,94025,650-322-2022,37.462668389145,-122.161270029546,San Mateo County
-118.5661575,34.2533700000001,880,1235898727,SKY LIGHT RESIDENTIAL CARE INC,SKY LIGHT RESIDENTIAL CARE,6,19856 MAYALL STREET,,CHATSWORTH,Los Angeles,91311,8189458301,34.25358901913,-118.566159511657,Los Angeles County
-121.3808535,38.401911,881,1407527765,SILVER PINES CARE HOME II,SILVER PINES CARE HOME II,6,8717 VALLEY OAK LANE,,ELK GROVE,Sacramento,95624,916-308-2968,38.401911,-121.3808535,Sacramento County
-122.4688635,38.3037660000001,882,1750073136,SONOMAMODELX INC.,SONOMA GROVE,32,765 DONALD AVE ,,SONOMA,SONOMA,95476-4604,415-264-5486,38.304126421836,-122.468790996538,Sonoma County
-117.959526,33.850692,883,1245733526,SILVER LINING RESIDENTIAL CARE INC,SILVER LINING RESIDENTIAL CARE,14,1243 N BROOKHURST ST,,ANAHEIM,ORANGE,92801,949-682-5229,33.850696526228,-117.959229029171,Orange County
-121.438008,38.5015500000001,884,1073730156,SKYPARK MANOR LLC,SKYPARK MANOR LLC,144,5510 SKY PARKWAY,,SACRAMENTO,Sacramento,95823,9164225650,38.50155,-121.438008,Sacramento County
-117.946746,33.7707720000001,885,1407375520,LEONTINA BALOS                     ,SOUTH COAST MANOR                  ,4,10452 MILDRED AVE,,GARDEN GROVE        ,Orange,92843,5593857115,33.770958748803,-117.946747173466,Orange County
-117.5526225,33.962859,886,1144965872,SILVERLAKE SENIOR HOME,SILVERLAKE SENIOR HOME,6,6900 WELLS SPRINGS ST,,EASTVALE,RIVERSIDE,91752,951-847-8395,33.962864783513,-117.552878986237,Riverside County
-118.301274,33.811227,887,1952090912,SOUTHWOODS LIVING INC,SOUTHWOODS LIVING INC,6,23506 CLEARPOOL PLACE,,HARBOR CITY,LOS ANGELES,90710,818-554-4769,33.811378963905,-118.301413642507,Los Angeles County
-118.1000475,33.926301,888,1821317231,SOUTHLAND MANAGEMENT LLC           ,SOUTHLAND LIVING                   ,75,11701 STUDEBAKER RD,,NORWALK             ,Los Angeles,90650,5628689761,33.926301,-118.099358004645,Los Angeles County
-117.084213,33.0961500000001,889,1093194748,"SPLENDOR VALLEY, LLC","SPLENDOR VALLEY, LLC",6,930 ROCKWELL SPRINGS CT,,ESCONDIDO,SAN DIEGO,92025,760-294-6399,33.095883204022,-117.08428139633,San Diego County
-121.2582645,38.6741430000001,890,1801444880,SPRING GLEN ELDERLY CARE           ,SPRING GLEN ELDERLY CARE           ,6,5929 SPRING GLEN DR.,,FAIR OAKS           ,Sacramento,95628,9259224561,38.674143,-121.2582645,Sacramento County
-117.9969975,34.067754,891,1588206700     ,SISTINE MANOR INC                  ,SPRINGVILLE                        ,43,12755 TORCH ST,,BALDWIN PARK        ,Los Angeles,91706,6263377288,34.067596084944,-117.997168490825,Los Angeles County
-119.686806,36.8065710000001,892,1285320168,"COVENANT LIVING, INC.",STANFORD COTTAGE ASSISTED LIVING,6,2202 STANFORD AVENUE,,CLOVIS,FRESNO,93611,559-375-1863,36.806595558976,-119.686529397195,Fresno County
-116.31321,34.136622,893,1497514053,ST. THERESE CARE HOME INC,ST. THERESE CARE HOME,20,6410 EL REPOSO ST,,JOSHUA TREE,SAN BERNARDINO,92252,760-363-3845,34.136622,-116.312979497663,San Bernardino County
-121.320927,37.9106370000001,894,1245605252,"STETSON COURT LIVING, LLC          ","STETSON COURT LIVING, LLC          ",6,3913 STETSON CT,,STOCKTON            ,San Joaquin,95206,4088769445,37.910560640862,-121.320687612845,San Joaquin County
-118.379394,34.2098100000001,895,1770285702,STARLIGHT FACILITY INC,STARLIGHT FACILITY INC,6,7647 TUJUNGA AVE,,NORTH HOLLYWOOD,LOS ANGELES,91605,818-378-7069,34.20981,-118.379055454931,Los Angeles County
-117.0798345,32.759622,896,1902298946,"STELLAR CARE, INC.",STELLAR CARE,120,4518 54TH STREET,,SAN DIEGO,SAN DIEGO,92115,619-287-2920,32.759617138496,-117.079452536672,San Diego County
-118.12302,34.696584,897,1356511232,REES-TAYLOR LLC                    ,STRAWBERRY FIELDS                  ,6,434E LANCASTER BLVD,,LANCASTER           ,Los Angeles,93535,6612662447,34.696747698569,-118.123019413267,Los Angeles County
-118.536525,34.1748900000001,898,1891498622,SUMMIT TARZANA OPERATIONS LLC,SAVANT OF TARZANA,176,5711 RESEDA BLVD,,TARZANA,LOS ANGELES,91356,818-996-2022,34.174881282821,-118.536030300075,Los Angeles County
-116.547768,33.8490810000001,899,1972205276,"PCD SENIOR #1, LLC",STONEWALL GARDENS,35,2150 N PALM CANYON DR,,PALM SPRINGS,RIVERSIDE,92262,760-548-0970,33.848748489901,-116.548272925847,Riverside County
-119.065311,35.2997820000001,900,1477293082,SUMMER SPRINGS BOARD AND CARE LLC,SUMMER SPRINGS BOARD AND CARE,6,6112 SUMMER SPRINGS DR,,BAKERSFIELD,KERN,93313,661-246-8703,35.299782,-119.065561535086,Kern County
-117.9702585,33.7860450000001,901,1851908271,SUNITA CHAND,SUNFLOWER LIVING,6,9282 BLANCHE AVENUE,,GARDEN GROVE,Orange,92841,7145347872,33.786199143199,-117.970259254371,Orange County
-118.319832,34.2608760000001,902,1912675638,SUNLAND MANOR INC,SUNLAND MANOR INC,98,10540 SHERMAN GROVE AVE,,SUNLAND,LOS ANGELES,91040,718-753-9505,34.26093224257,-118.32005361752,Los Angeles County
-117.8128395,33.893451,903,1720619596,SUNNY SENIOR HOMES LLC             ,SUNNY CARE                         ,6,4662  SCHOOL STREET,,YORBA LINDA         ,Orange,92886,6573638436,33.893513612817,-117.813079641526,Orange County
-118.1797875,34.6764240000001,904,1356511232,REES-TAYLOR LLC                    ,STRAWBERRY COTTAGE                 ,6,43732 SENTRY LANE,,LANCASTER           ,Los Angeles,93535,6618024672,34.676420898696,-118.180018505251,Los Angeles County
-119.7355095,36.8323740000001,905,1366828766,"TWILIGHT HOMES, INC.",SUNNY GARDEN,6,3033 E. LOS ALTOS AVE,,FRESNO,FRESNO,93710,559-322-8740,36.832570555629,-119.735511511657,Fresno County
-118.382094,34.05969,906,1972999357,"SPARK FAMILY OPERATIONS, LLC       ",SUNNY HILLS                        ,120,8717 W OLYMPIC BLVD,,LOS ANGELES         ,Los Angeles,90035,3106594301,34.059386491286,-118.382094,Los Angeles County
-117.9537885,33.8865480000001,907,1699553255,SUNNY VILLA INC,SUNNY VILLA,6,1857 SHEDDON STREET,,FULLERTON,ORANGE,92833,818-437-0477,33.886367872901,-117.953784811963,Orange County
-117.187803,33.6906090000001,908,1033681572,"SUNNY ROSE GLEN, LLC               ","SUNNY ROSE GLEN, LLC               ",81,29620 BRADLEY ROAD,,MENIFEE             ,Riverside,92586,9516793355,33.690609,-117.188570530874,Riverside County
-117.714114,33.5301930000001,909,1831926393,EASTERN SUN LTD. LIABILITY CO.,SUNRISE GARDEN,6,29751 ANA MARIA LN,,LAGUNA NIGUEL,ORANGE,92677,949-423-6175,33.530175817098,-117.713846449651,Orange County
-121.3753995,38.4142860000001,910,1194168039,SUNRISE GUEST HOME INC.            ,SUNRISE GUEST HOME II              ,6,8818 SHARKEY AVENUE,,ELK GROVE           ,Sacramento,95624,9167140853,38.414286,-121.3753995,Sacramento County
-118.3325625,33.872553,911,1750070538,"SUNRISE VISTA ASSISTED LIVING, LLC","SUNRISE VISTA ASSISTED LIVING, LLC",6,3342 ARTESIA BLVD,,TORRANCE,LOS ANGELES,90504,707-508-8984,33.872775539529,-118.3325625,Los Angeles County
-117.9637965,33.694731,912,1780239996,DCCV INC                           ,SUNNY DAYS HOME CARE 1             ,6,9448 KIWI CIRCLE,,FOUNTAIN VALLEY     ,Orange,92708,7149684909,33.694940128484,-117.963803959894,Orange County
-117.097191,32.58171,913,1245951292,SUNSET COAST ASSISTED LIVING,SUNSET COAST ASSISTED LIVING,6,1697 DONAX AVE,,SAN DIEGO,San Diego,92154,619-882-5003,32.581950309164,-117.097189658895,San Diego County
-118.215531,33.9140160000001,914,1538609987,PREMIERCARE 1 CONGREGATE LIVING INC,SUNSHINE ASSISTED LIVING,68,3141 EUCLID AVE,,LYNWOOD,Los Angeles,90262,3106383847,33.913394733337,-118.215427734953,Los Angeles County
-117.097068406,32.5818228360001,915,1245951292,SUNSET COAST ASSISTED LIVING INC,SUNSET COAST ASSISTED LIVING,6,808 THERMAL AVE,,SAN DIEGO,SAN DIEGO,92154,619-600-3220,32.581822836456,-117.097068405529,San Diego County
-122.4637425,37.7615880000001,916,1477094928,SUNSET CARE HOME INC               ,SUNSET CARE HOME                   ,15,1434 7TH AVE,,SAN FRANCISCO       ,San Francisco,94122,4155169368,37.761579785735,-122.463965626262,San Francisco County
-117.401319,34.1126820000001,917,1073085288,SUNSHINE BOARD & CARE LLC,SUNSHINE BOARD & CARE,12,720 N LINDEN AVE,,RIALTO,San Bernardino,92376,7862196008,34.112682,-117.400996464366,San Bernardino County
-117.381483,34.1223390000001,918,1295477073,SUNSHINE BOARD AND CARE LLC,SUNSHINE BOARD AND CARE II,10,1203 N IRIS LANE,,RIALTO,San Bernardino,92376,7862196008,34.123441387905,-117.381762201195,San Bernardino County
-118.480068,34.2775350000001,919,1942829114,"ARA VILLE RESIDENTIAL CARE HOME, INC",SUNSHINE SENIOR LIVING,6,15955 KALISHER STREET,,GRANADA HILLS,LOS ANGELES,91344,747-333-1100,34.277323524583,-118.480053080212,Los Angeles County
-118.0200375,33.90957,920,1497472757,HOLY HOME 2020 INC,SUPERCARE GUEST HOME,6,13449 BIOLA AVE,,LA MIRADA,LOS ANGELES,90638-2954,714-244-5885,33.909679802932,-118.019756622425,Los Angeles County
-118.535229,34.1668260000001,921,1720685720,TARZANA SENIOR LIVING INC,TARZANA SENIOR LIVING INC,6,5236 OTIS AVE,,TARZANA,Los Angeles,91356,8185146707,34.166827592562,-118.535522953344,Los Angeles County
-117.7864785,33.8779890000001,922,1811658610,SWEETWATER SENIOR CARE LLC,SWEETWATER SENIOR CARE,6,5741 SWEETWATER PLACE,,YORBA LINDA,Orange,92886,7144967842,33.877746260084,-117.786325194991,Orange County
-117.2339865,33.0739740000001,923,1841696895,"TENENBAUM, STEVEN F                ",TENENBAUM VILLA                    ,8,3463 CIRCULO ADORNO,,CARLSBAD            ,San Diego ,92009,7149913242,33.073868639477,-117.233733869438,San Diego County
-118.440792,34.3228590000001,924,1144929324,TERNER CARE,TERNER CARE,6,13800 WHEELER AVENUE,,SYLMAR,LOS ANGELES,91342,818-665-9631,34.322774594235,-118.441020825957,Los Angeles County
-119.033487,35.2788840000001,925,1477293082,SUMMER SPRINGS BOARD AND CARE LLC,TAR SPRINGS HOME CARE,6,2804 TAR SPRINGS AVENUE,,BAKERSFIELD,KERN,93313,661-870-3000,35.278635644209,-119.033490688037,Kern County
-118.4098275,34.2100620000001,926,1891248050,"TEESDALE VILLA, INC                ",TEESDALE VILLA                     ,6,7663 TEESDALE AVE,,NORTH HOLLYWOOD     ,Los Angeles,91605,8182128231,34.210098209822,-118.409530277713,Los Angeles County
-116.1871065,33.7353660000001,927,1750099784,CHOUDRY FAMILY CORPORATION,TERRA LAGO ASSISTED LIVING,6,84701 VELIERO CT,,INDIO,RIVERSIDE,92203,951-522-1425,33.735583594206,-116.186994182497,Riverside County
-118.464867,34.251444,928,1891456190,TERNER HOME,TERNER HOME,6,9946 COLUMBUS AVE,,MISSION HILLS,Los Angeles,91345,8183260336,34.25144919678,-118.465180147903,Los Angeles County
-118.4364315,34.2024480000001,929,1891456190,TERNER HOME,TERNER HOME 1,6,13921 CANTLAY ST,,VAN NUYS,LOS ANGELES,91405,818-326-0336,34.20223853624,-118.4364315,Los Angeles County
-117.87219,33.8322600000001,930,1255118378,MARITES T. VILLANUEVA,TESS LOVING HOME II,6,2785 E DIANA AVE,,ANAHEIM,ORANGE,92806,714-803-8377,33.832006028334,-117.872188994172,Orange County
-117.6705675,33.5857500000001,931,1730776261,TESSA'S PLACE INC,TESSA'S PLACE 3,6,25982 VIA MAREJADA,,MISSION VIEJO,Orange,92691,9493173511,33.585891570345,-117.670599351232,Orange County
-121.7798235,37.988685,932,1174935175,"MICHAELSON, MANJULA                ",TERRACE VIEW ASSISTED LIVING       ,3,2828 TERRACE VIEW AVE,,ANTIOCH             ,Contra Costa,94531,9253540403,37.988809890357,-121.779610599659,Contra Costa County
-121.2025815,38.6832600000001,933,1235884883,ORANGEVALE SENIOR LIVING LLC,THE CHALET,41,6487 MAIN AVE,,ORANGEVALE,Sacramento,95662,9169909400,38.68326,-121.2025815,Sacramento County
-118.37232,33.7739310000001,934,1144919101,TERRA VERDE LIVING LLC,TERRA VERDE LIVING LLC,6,27563 LONGHILL DRIVE,,RANCHO PALOS VERDES,LOS ANGELES,90275,310-377-4294,33.774094028017,-118.372153032489,Los Angeles County
-117.1270755,32.7072420000001,935,1760074892,THE BISHOP FOUNDATION INC,THE BISHOP FOUNDATION RESIDENTIAL CARE FACILITY,6,3111 L STREET,,SAN DIEGO,San Diego,92102,6192382366,32.707424306394,-117.127077846933,San Diego County
-117.0394695,32.690502,936,1972982213,TERESITA PEDROSO                   ,TESSIE BOARD AND CARE              ,6,7229 ZEST ST.,,SAN DIEGO           ,San Diego ,92139,6197737410,32.690664357464,-117.039408815021,San Diego County
-117.97929,33.809967,937,1043989551,THE COTTAGES AT ARTESIA LLC,THE COTTAGES AT ARTESIA ANAHEIM,38,8792 CERRITOS AVENUE,,ANAHEIM,ORANGE,92804,657-256-1063,33.810306383259,-117.979299471551,Orange County
-118.0015875,33.8727420000001,938,1043989551,THE COTTAGES AT ARTESIA,THE COTTAGES AT ARTESIA,55,6041 KINGMAN AVE,,BUENA PARK,Orange,90621,8005702273,33.872747783513,-118.001229425096,Orange County
-119.734551,36.8767080000001,939,1477939890,AMG RESIDENTIAL CARE HOMES,THE GOLDEN YEARS II RCHE,6,9658 N WINERY AVE,,FRESNO,Fresno,93720,5592998471,36.876708,-119.734772533701,Fresno County
-119.732004,36.8616870000001,940,1619753183,THE GOLDEN DAYS CARE HOME INC,THE GOLDEN DAYS CARE HOME,6,8647 N RICHELLE AVE,,FRESNO,FRESNO,93720,559-322-5081,36.861685742715,-119.731743741906,Fresno County
-119.752092,36.846621,941,1477939890,AMG RESIDENTIAL CARE HOMES,THE GOLDEN YEARS III RCHE,6,7641 N MANSIONETTE DR,,FRESNO,Fresno,93720,5592981212,36.84662183819,-119.751818330861,Fresno County
-117.3700125,33.984522,942,1144885922,MISSION INN SENIOR LIVING LLC,THE GROVE ASSISTED LIVING,66,3401 LEMON STREET,,RIVERSIDE,Riverside,92501,9516868202,33.984418483496,-117.369785015148,Riverside County
-119.6722305,36.627849,943,1689251522,SERENITY SENIOR LIVING INC,THE HARVEST AT FOWLER,36,1400 E SUMNER AVE,,FOWLER,Fresno,93625,5598345692,36.627264613711,-119.672237624618,Fresno County
-117.715428,34.0866540000001,944,1063098622,CLAREMONT SENIOR LIVING LLC,THE CLAREMONT HACIENDA,68,501 S COLLEGE AVE,,CLAREMONT,Los Angeles,91711,9096260117,34.086654,-117.714916452449,Los Angeles County
-117.6631515,33.6061710000001,945,1144977398,SOUTHERN CALIFORNIA HOSPICE FOUNDATION,THE HEAVENLY HOME,6,24552 MOSQUERO LANE,,MISSION VIEJO,Orange,92691,714-404-0553,33.606232020255,-117.663384936003,Orange County
-117.738837,34.1154990000001,946,1336820042,THE LEISURE LIVING HOMES INC,THE LEISURE LIVING HOMES,6,1738 FINECROFT DR,,CLAREMONT,LOS ANGELES,91711,818-400-4667,34.115296241762,-117.738964321109,Los Angeles County
-118.2766275,34.0606080000001,947,1144786260,"THE GRANDVIEW, LLC                 ","THE GRANDVIEW, LLC                 ",215,2211 W 6TH STREET,,LOS ANGELES         ,Los Angeles,90057,2133807000,34.060406834324,-118.276760604622,Los Angeles County
-121.357863,38.6384580000001,948,1407339781,BBC SENIOR SERVICES &              ,THE LEVENDI ESTATE                 ,6,4107 LEVENDI LANE,,SACRAMENTO          ,Sacramento,95821,9166282022,38.638458,-121.357863,Sacramento County
-117.9588015,33.967044,949,1013697481,SERENE SENIOR CARE LLC,THE HEIGHTS INN,9,2400 PANCHOY PLACE,,LA HABRA HEIGHTS,LOS ANGELES,90631,562-536-2935,33.96806717892,-117.959035355099,Los Angeles County
-118.470402,34.019307,950,1184312910,CALIFORNIA CARE CENTERS INC,THE MANOR,151,1905 PICO BLVD,,SANTA MONICA,LOS ANGELES,90405,310-450-1748,34.01909233946,-118.470239474897,Los Angeles County
-121.2494715,38.7078750000001,951,1427756493,THE LIVING WATER CARE HOME INC,THE LIVING WATER CARE HOME INC,6,7800 CLAYPOOL WAY,,CITRUS HEIGHTS,SACRAMENTO,95610,279-529-2233,38.707875,-121.2494715,Sacramento County
-119.8154205,36.8203320000001,952,1992479901,AC ELDERLY HOMES INC,THE NEW LIGHT RESIDENTIAL CARE HOME FOR ELDERLY,6,1322 W ROBERTS AVE,,FRESNO,Fresno,93711,5592619818,36.820119434936,-119.815706406717,Fresno County
-118.2852,33.9947910000001,953,1013152990,THE MOTHER ROSE MANOR              ,THE MOTHER ROSE MANOR              ,6,628 WEST 52ND PLACE,,LOS ANGELES         ,Los Angeles,90037,3238461000,33.994960062987,-118.285202179295,Los Angeles County
-121.312305,38.6774730000001,954,1326659491     ,THE OARS SENIOR LIVING INC         ,THE OARS AT GREENBACK LANE         ,54,6550 GREENBACK LANE,,CITRUS HEIGHTS      ,Sacramento,95621,9162120388,38.677473,-121.312305,Sacramento County
-117.993312,33.697323,955,1952032310,URHOME LLC,THE TAYLOR COTTAGE,6,7752 TAYLOR DR,,HUNTINGTON BEACH,Orange,92648,714-465-2842,33.697498517052,-117.993312,Orange County
-117.8671275,33.6083310000001,956,1063045391,THE SIGNATURE RESIDENCE INC        ,THE SIGNATURE RESIDENCE INC        ,6,2727 WAVECREST DR,,CORONA DEL MAR      ,Orange,92625,9492201412,33.608495704397,-117.866964639621,Orange County
-121.523499,38.5155,957,1760067961     ,VALINE COURT SENIOR CARE INC       ,THE WATERLEAF AT LAND PARK         ,78,966 43RD AVENUE,,SACRAMENTO          ,Sacramento,95831,9163949400,38.5155,-121.523499,Sacramento County
-118.589328,34.2172350000001,958,1982164851,TRIUMPHANT ELDERLY CARE LLC,TRIUMPHANT ELDERLY CARE LLC,6,8106 LOMA VERDE AVE,,CANOGA PARK,LOS ANGELES,91304,818-205-3977,34.217235,-118.589612481794,Los Angeles County
-117.809388,33.7737690000001,959,1366049207,TOUCH OF CARE ASSISTED LIVING LLC,TOUCH OF CARE ASSISTED LIVING,6,885 S ESPLANADE ST,,ORANGE,ORANGE,92869,714-609-2303,33.773775118789,-117.809672481794,Orange County
