id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
239,Coastal Estates,2818 Las Olas Boulevard,Naples,Collier,FL,34799,(941) 930-4074,Adult Family Care Home,"Skilled Nursing, Continuing Care",81,FL-ALF-64691,Florida Agency for Health Care Administration,2024-01-20,76,False,False,True,https://www.naples-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.678457,-85.738886
240,Golden Home,9689 Miracle Mile,Cape Coral,Lee,FL,34534,(863) 441-3697,Independent Living Community,"Skilled Nursing, Independent Living",139,FL-ALF-14036,Florida Agency for Health Care Administration,2024-11-02,88,False,False,False,https://www.capecoral-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.674151,-82.476663
241,Bonita Springs Assisted Living,6672 Coral Way,Bonita Springs,Lee,FL,32582,(904) 722-9069,Continuing Care Retirement Community,"Assisted Living, Skilled Nursing",61,FL-ALF-99540,Florida Agency for Health Care Administration,2024-03-12,84,False,False,True,https://www.bonitasprings-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.847845,-85.174753
242,Vista Village,2011 Washington Avenue,Bonita Springs,Lee,FL,34714,(754) 665-2980,Adult Family Care Home,"Respite Care, Skilled Nursing",58,FL-ALF-12943,Florida Agency for Health Care Administration,2024-09-06,75,False,False,False,https://www.bonitasprings-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.122534,-82.654409
243,Fort Myers Residence,3900 Atlantic Avenue,Fort Myers,Lee,FL,32948,(941) 842-3736,Independent Living Community,"Independent Living, Adult Day Care, Skilled Nursing, Respite Care",110,FL-ALF-27771,Florida Agency for Health Care Administration,2024-01-03,99,False,False,False,https://www.fortmyers-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.692491,-84.457537
244,Azalea Home,8251 Federal Highway,Bonita Springs,Lee,FL,32578,(754) 317-7189,Adult Family Care Home,"Assisted Living, Independent Living, Memory Care",144,FL-ALF-55733,Florida Agency for Health Care Administration,2024-05-04,95,False,False,True,https://www.bonitasprings-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.482142,-86.110919
245,Shores Home,8353 Atlantic Avenue,Fort Myers,Lee,FL,33417,(305) 206-4332,Assisted Living Facility,"Memory Care, Independent Living",134,FL-ALF-36586,Florida Agency for Health Care Administration,2024-03-24,81,False,True,True,https://www.fortmyers-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.736117,-83.870519
246,Bay Court,4966 Ocean Drive,Fort Myers,Lee,FL,33736,(352) 798-4016,Adult Day Care Center,"Continuing Care, Skilled Nursing, Memory Care",81,FL-ALF-46452,Florida Agency for Health Care Administration,2024-05-25,87,True,True,True,https://www.fortmyers-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.616672,-80.557033
247,Cape Coral Home,6211 Ocean Drive,Cape Coral,Lee,FL,32358,(727) 527-1512,Independent Living Community,"Assisted Living, Skilled Nursing, Independent Living",94,FL-ALF-50738,Florida Agency for Health Care Administration,2024-11-09,78,True,False,False,https://www.capecoral-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.313801,-82.824144
248,Palms Home,1501 Biscayne Boulevard,Cape Coral,Lee,FL,32250,(904) 646-8875,Respite Care Center,"Continuing Care, Independent Living, Skilled Nursing",93,FL-ALF-93262,Florida Agency for Health Care Administration,2024-04-14,76,True,False,False,https://www.capecoral-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.106038,-82.575423
249,Grove Commons,2047 Atlantic Avenue,Cape Coral,Lee,FL,33177,(813) 596-7102,Adult Day Care Center,"Continuing Care, Independent Living, Assisted Living, Skilled Nursing",39,FL-ALF-79214,Florida Agency for Health Care Administration,2024-08-10,78,True,False,True,https://www.capecoral-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.915843,-85.522894
250,Flamingo Center,1702 Alton Road,Clewiston,Hendry,FL,33191,(954) 940-8039,Adult Family Care Home,"Adult Day Care, Assisted Living, Skilled Nursing",88,FL-ALF-48843,Florida Agency for Health Care Administration,2024-01-17,85,False,True,True,https://www.clewiston-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.310987,-85.211791
251,Springs Plaza,7726 Bayshore Drive,LaBelle,Hendry,FL,32337,(863) 452-4316,Adult Family Care Home,"Memory Care, Assisted Living",54,FL-ALF-50284,Florida Agency for Health Care Administration,2024-03-09,81,True,False,True,https://www.labelle-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.554417,-81.372229
252,Hibiscus Commons,9183 Atlantic Avenue,LaBelle,Hendry,FL,34881,(772) 212-5969,Continuing Care Retirement Community,"Assisted Living, Skilled Nursing, Continuing Care",117,FL-ALF-34830,Florida Agency for Health Care Administration,2024-07-09,94,True,True,False,https://www.labelle-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.846619,-86.877335
253,Hendry Estates,5393 Bayshore Drive,LaBelle,Hendry,FL,32290,(954) 319-5050,Adult Day Care Center,"Adult Day Care, Skilled Nursing, Independent Living, Continuing Care",130,FL-ALF-31969,Florida Agency for Health Care Administration,2024-11-19,95,True,False,False,https://www.labelle-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.387541,-80.224567
254,Springs Manor,1407 Coral Way,Clewiston,Hendry,FL,33394,(561) 467-4933,Adult Day Care Center,"Independent Living, Respite Care, Memory Care, Continuing Care",137,FL-ALF-75938,Florida Agency for Health Care Administration,2024-09-05,97,True,False,False,https://www.clewiston-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.993813,-81.991767
255,LaBelle Plaza,6005 Miracle Mile,LaBelle,Hendry,FL,32916,(689) 883-2709,Memory Care Community,"Respite Care, Skilled Nursing",92,FL-ALF-98122,Florida Agency for Health Care Administration,2024-06-04,88,False,True,False,https://www.labelle-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.472272,-80.864951
256,Everglades Gardens,1921 Federal Highway,Moore Haven,Glades,FL,34633,(941) 323-7952,Adult Family Care Home,"Continuing Care, Memory Care, Skilled Nursing, Adult Day Care",78,FL-ALF-71037,Florida Agency for Health Care Administration,2024-12-23,88,True,True,True,https://www.moorehaven-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.462233,-81.269246
257,Belle Glade Court,9704 Miracle Mile,Belle Glade,Glades,FL,32311,(561) 653-5390,Adult Family Care Home,"Assisted Living, Respite Care, Independent Living",108,FL-ALF-28683,Florida Agency for Health Care Administration,2024-03-04,77,False,False,True,https://www.belleglade-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.536234,-84.72202
258,Vista Center,7088 Las Olas Boulevard,Pahokee,Glades,FL,34991,(954) 960-6676,Assisted Living Facility,"Skilled Nursing, Independent Living, Adult Day Care, Respite Care",127,FL-ALF-21585,Florida Agency for Health Care Administration,2024-04-02,93,False,False,False,https://www.pahokee-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.742911,-80.505483
259,Shores Plaza,9014 Atlantic Avenue,Moore Haven,Glades,FL,32729,(407) 616-9145,Adult Family Care Home,"Assisted Living, Respite Care, Skilled Nursing, Memory Care",148,FL-ALF-85156,Florida Agency for Health Care Administration,2024-08-18,84,True,True,False,https://www.moorehaven-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.974719,-83.601613
260,Magnolia Home,365 Alton Road,Pahokee,Glades,FL,34325,(305) 483-3529,Respite Care Center,"Independent Living, Continuing Care",107,FL-ALF-94999,Florida Agency for Health Care Administration,2024-05-10,98,True,False,True,https://www.pahokee-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.413087,-82.924041
261,Harbor Senior Living,675 Miracle Mile,Port Charlotte,Charlotte,FL,33189,(941) 431-4607,Memory Care Community,"Assisted Living, Continuing Care, Memory Care, Skilled Nursing",114,FL-ALF-92549,Florida Agency for Health Care Administration,2024-06-12,78,True,True,False,https://www.portcharlotte-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.443742,-82.828638
262,Englewood Gardens,2225 Gulf Drive,Englewood,Charlotte,FL,34557,(305) 836-2260,Adult Day Care Center,"Memory Care, Assisted Living, Respite Care",146,FL-ALF-87934,Florida Agency for Health Care Administration,2024-10-05,98,True,True,False,https://www.englewood-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.723866,-85.51604
263,Hibiscus Gardens,2811 Park Avenue,Port Charlotte,Charlotte,FL,33993,(786) 456-2679,Continuing Care Retirement Community,"Independent Living, Continuing Care, Memory Care",66,FL-ALF-79153,Florida Agency for Health Care Administration,2024-08-02,77,False,True,True,https://www.portcharlotte-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.466924,-87.490659
264,Oaks Gardens,4602 Tamiami Trail,Punta Gorda,Charlotte,FL,32909,(772) 906-5476,Assisted Living Facility,"Assisted Living, Continuing Care, Respite Care",116,FL-ALF-87479,Florida Agency for Health Care Administration,2024-09-24,96,False,False,False,https://www.puntagorda-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.667017,-81.217699
265,Hibiscus Court,7493 Washington Avenue,Nocatee,DeSoto,FL,34612,(407) 592-4921,Respite Care Center,"Adult Day Care, Continuing Care, Skilled Nursing, Assisted Living",78,FL-ALF-54549,Florida Agency for Health Care Administration,2024-07-02,92,False,True,False,https://www.nocatee-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.311916,-84.771253
266,DeSoto Commons,7521 Washington Avenue,Arcadia,DeSoto,FL,33410,(772) 617-9189,Continuing Care Retirement Community,"Assisted Living, Memory Care",79,FL-ALF-78295,Florida Agency for Health Care Administration,2024-06-08,77,True,False,False,https://www.arcadia-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.791476,-87.272495
267,Shores Home,5191 Washington Avenue,Arcadia,DeSoto,FL,34350,(786) 934-4970,Independent Living Community,"Assisted Living, Memory Care",76,FL-ALF-42701,Florida Agency for Health Care Administration,2024-02-28,94,True,True,True,https://www.arcadia-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.903603,-80.074914
268,Palm Care Center,5509 Coral Way,Brownville,DeSoto,FL,33946,(561) 835-4209,Skilled Nursing Facility,"Skilled Nursing, Assisted Living, Respite Care",56,FL-ALF-98047,Florida Agency for Health Care Administration,2024-03-01,81,True,True,False,https://www.brownville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.58849,-84.797665
269,Oaks Retirement Community,1140 Alton Road,Arcadia,DeSoto,FL,32461,(850) 398-7821,Memory Care Community,"Continuing Care, Assisted Living, Respite Care, Skilled Nursing",144,FL-ALF-90318,Florida Agency for Health Care Administration,2024-05-02,92,True,True,True,https://www.arcadia-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.950839,-83.702455
270,Brownville Plaza,6197 Lincoln Road,Brownville,DeSoto,FL,32208,(813) 387-4919,Continuing Care Retirement Community,"Assisted Living, Continuing Care",142,FL-ALF-85499,Florida Agency for Health Care Administration,2024-12-22,86,False,False,True,https://www.brownville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.632238,-81.365592
271,Wauchula Retirement Community,5523 Federal Highway,Wauchula,Hardee,FL,33125,(407) 983-3847,Independent Living Community,"Memory Care, Skilled Nursing",32,FL-ALF-26237,Florida Agency for Health Care Administration,2024-02-10,92,False,False,True,https://www.wauchula-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.001255,-86.249718
272,Zolfo Springs Village,4812 Park Avenue,Zolfo Springs,Hardee,FL,34226,(407) 731-9370,Adult Family Care Home,"Independent Living, Assisted Living",25,FL-ALF-20540,Florida Agency for Health Care Administration,2024-01-24,100,True,True,True,https://www.zolfosprings-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.185548,-84.396458
273,Grove Care Center,136 Las Olas Boulevard,Wauchula,Hardee,FL,32149,(786) 921-7420,Skilled Nursing Facility,"Skilled Nursing, Adult Day Care, Independent Living",112,FL-ALF-11131,Florida Agency for Health Care Administration,2024-08-23,100,False,True,True,https://www.wauchula-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.801949,-81.292682
274,Hardee House,3036 Alton Road,Bowling Green,Hardee,FL,32870,(941) 317-6080,Assisted Living Facility,"Memory Care, Assisted Living, Independent Living, Adult Day Care",121,FL-ALF-63530,Florida Agency for Health Care Administration,2024-08-28,97,False,False,True,https://www.bowlinggreen-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.531569,-83.822505
275,Magnolia Plaza,5215 Alton Road,Zolfo Springs,Hardee,FL,33634,(386) 947-6924,Skilled Nursing Facility,"Assisted Living, Respite Care, Skilled Nursing, Adult Day Care",142,FL-ALF-15925,Florida Agency for Health Care Administration,2024-02-17,77,True,True,True,https://www.zolfosprings-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.622676,-85.498514
276,Cypress House,1055 Biscayne Boulevard,Avon Park,Highlands,FL,33852,(786) 860-4837,Adult Family Care Home,"Memory Care, Adult Day Care, Independent Living, Continuing Care",44,FL-ALF-70005,Florida Agency for Health Care Administration,2024-09-28,98,True,True,True,https://www.avonpark-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.122837,-82.459983
277,Oaks Home,9050 Gulf Drive,Avon Park,Highlands,FL,34553,(321) 845-2798,Adult Family Care Home,"Memory Care, Continuing Care, Respite Care, Independent Living",75,FL-ALF-48466,Florida Agency for Health Care Administration,2024-10-06,87,True,True,False,https://www.avonpark-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.674436,-81.730752
278,Springs Home,4314 Flagler Street,Sebring,Highlands,FL,32168,(561) 975-6505,Skilled Nursing Facility,"Independent Living, Continuing Care, Adult Day Care, Assisted Living",93,FL-ALF-94584,Florida Agency for Health Care Administration,2024-07-28,82,True,False,False,https://www.sebring-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.978756,-85.418227
279,Highlands Estates,7342 Bayshore Drive,Avon Park,Highlands,FL,34309,(689) 352-2588,Continuing Care Retirement Community,"Memory Care, Assisted Living",141,FL-ALF-35238,Florida Agency for Health Care Administration,2024-03-25,78,True,True,True,https://www.avonpark-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.475233,-81.899889
280,Shores Home,1806 Atlantic Avenue,Lake Placid,Highlands,FL,34353,(863) 779-1553,Adult Day Care Center,"Skilled Nursing, Assisted Living, Independent Living",31,FL-ALF-92655,Florida Agency for Health Care Administration,2024-07-20,94,True,False,False,https://www.lakeplacid-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.659675,-87.320019
281,Magnolia Gardens,207 Tamiami Trail,Sebring,Highlands,FL,32883,(561) 924-1882,Skilled Nursing Facility,"Independent Living, Assisted Living, Adult Day Care, Memory Care",32,FL-ALF-28822,Florida Agency for Health Care Administration,2024-11-11,83,False,False,True,https://www.sebring-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.111774,-84.984491
282,Golden Manor,6225 Atlantic Avenue,Buckhead Ridge,Okeechobee,FL,33892,(954) 317-8349,Assisted Living Facility,"Adult Day Care, Respite Care, Memory Care",128,FL-ALF-16096,Florida Agency for Health Care Administration,2024-06-27,84,True,False,False,https://www.buckheadridge-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.944046,-83.958338
283,Gardens Senior Living,8887 Collins Avenue,Taylor Creek,Okeechobee,FL,34516,(863) 211-1532,Continuing Care Retirement Community,"Adult Day Care, Skilled Nursing, Continuing Care",126,FL-ALF-60281,Florida Agency for Health Care Administration,2024-03-05,83,False,True,True,https://www.taylorcreek-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.400138,-83.303958
284,Taylor Creek House,5651 Ocean Drive,Taylor Creek,Okeechobee,FL,34793,(954) 875-4542,Skilled Nursing Facility,"Independent Living, Continuing Care, Respite Care, Adult Day Care",40,FL-ALF-43645,Florida Agency for Health Care Administration,2024-02-02,81,False,True,False,https://www.taylorcreek-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.646287,-84.610608
285,Taylor Creek Retirement Community,8371 Coral Way,Taylor Creek,Okeechobee,FL,32949,(941) 440-4662,Independent Living Community,"Assisted Living, Adult Day Care",113,FL-ALF-94771,Florida Agency for Health Care Administration,2024-06-28,78,False,False,True,https://www.taylorcreek-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.65753,-81.605125
286,Golden Care Center,1458 Biscayne Boulevard,Taylor Creek,Okeechobee,FL,34480,(561) 550-5793,Adult Family Care Home,"Respite Care, Adult Day Care",100,FL-ALF-93186,Florida Agency for Health Care Administration,2024-01-03,95,False,False,True,https://www.taylorcreek-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.498363,-81.233717
287,Sarasota Home,8843 Biscayne Boulevard,Venice,Sarasota,FL,33743,(786) 586-7609,Continuing Care Retirement Community,"Respite Care, Continuing Care, Assisted Living",124,FL-ALF-26538,Florida Agency for Health Care Administration,2024-05-08,98,False,True,False,https://www.venice-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.25294,-83.677438
288,Crest Residence,9940 Ocean Drive,Sarasota,Sarasota,FL,33472,(954) 547-6995,Assisted Living Facility,"Respite Care, Adult Day Care",74,FL-ALF-98901,Florida Agency for Health Care Administration,2024-12-24,80,True,True,True,https://www.sarasota-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.500782,-81.38076
289,Sarasota Retirement Community,3592 Flagler Street,Venice,Sarasota,FL,34348,(863) 994-9668,Adult Day Care Center,"Memory Care, Continuing Care, Adult Day Care",137,FL-ALF-37610,Florida Agency for Health Care Administration,2024-02-02,83,True,False,True,https://www.venice-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.711572,-81.51861
290,Oaks Gardens,8976 Gulf Drive,Sarasota,Sarasota,FL,32794,(386) 719-4295,Adult Day Care Center,"Independent Living, Memory Care, Assisted Living, Respite Care",80,FL-ALF-78717,Florida Agency for Health Care Administration,2024-01-09,78,False,True,False,https://www.sarasota-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.942794,-85.456905
291,Gardens House,4060 Flagler Street,Bradenton,Manatee,FL,33925,(813) 598-7017,Independent Living Community,"Assisted Living, Memory Care, Skilled Nursing, Independent Living",140,FL-ALF-38642,Florida Agency for Health Care Administration,2024-10-04,93,True,True,True,https://www.bradenton-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.874711,-81.62999
292,Bradenton Care Center,7929 Miracle Mile,Bradenton,Manatee,FL,33760,(386) 427-8176,Respite Care Center,"Memory Care, Adult Day Care, Independent Living",109,FL-ALF-79242,Florida Agency for Health Care Administration,2024-10-24,95,True,False,False,https://www.bradenton-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.059985,-83.86534
293,Flamingo Retirement Community,4454 Park Avenue,Palmetto,Manatee,FL,34494,(561) 708-5279,Respite Care Center,"Assisted Living, Respite Care",102,FL-ALF-52870,Florida Agency for Health Care Administration,2024-05-23,76,True,False,False,https://www.palmetto-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.091158,-84.190222
294,Hillsborough Commons,4304 Bayshore Drive,Tampa,Hillsborough,FL,33603,(305) 229-8614,Respite Care Center,"Independent Living, Skilled Nursing, Adult Day Care",62,FL-ALF-60038,Florida Agency for Health Care Administration,2024-06-23,78,True,True,False,https://www.tampa-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.962458,-82.445915
295,Plant City Court,3522 Lincoln Road,Plant City,Hillsborough,FL,34609,(786) 332-2688,Continuing Care Retirement Community,"Assisted Living, Respite Care, Skilled Nursing, Memory Care",73,FL-ALF-77035,Florida Agency for Health Care Administration,2024-12-14,95,False,True,False,https://www.plantcity-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.49132,-85.239289
296,Cypress Center,8019 Biscayne Boulevard,Plant City,Hillsborough,FL,32565,(786) 861-8922,Continuing Care Retirement Community,"Memory Care, Skilled Nursing, Assisted Living, Independent Living",145,FL-ALF-33906,Florida Agency for Health Care Administration,2024-11-28,95,True,False,False,https://www.plantcity-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.068633,-85.471001
297,Palms Senior Living,8582 Gulf Drive,Plant City,Hillsborough,FL,32154,(941) 840-4976,Continuing Care Retirement Community,"Adult Day Care, Respite Care, Continuing Care, Memory Care",45,FL-ALF-41348,Florida Agency for Health Care Administration,2024-07-05,89,True,False,True,https://www.plantcity-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.90945,-86.546997
298,Harbor Estates,2142 Ocean Drive,Tampa,Hillsborough,FL,33603,(561) 927-4059,Adult Day Care Center,"Adult Day Care, Memory Care, Respite Care",150,FL-ALF-28093,Florida Agency for Health Care Administration,2024-01-24,79,True,False,False,https://www.tampa-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.963247,-82.452201
299,Sunshine Home,1974 Washington Avenue,Temple Terrace,Hillsborough,FL,34607,(727) 356-4211,Adult Day Care Center,"Assisted Living, Skilled Nursing, Continuing Care",49,FL-ALF-93383,Florida Agency for Health Care Administration,2024-05-27,94,False,True,True,https://www.templeterrace-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.185903,-85.776355
300,Springs Care Center,2009 Las Olas Boulevard,Tampa,Hillsborough,FL,33605,(904) 386-6445,Independent Living Community,"Respite Care, Continuing Care",56,FL-ALF-43713,Florida Agency for Health Care Administration,2024-10-26,100,False,False,True,https://www.tampa-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.958739,-82.446422
301,Flamingo House,2500 Lincoln Road,Temple Terrace,Hillsborough,FL,33566,(386) 438-3230,Skilled Nursing Facility,"Memory Care, Assisted Living, Independent Living",141,FL-ALF-39927,Florida Agency for Health Care Administration,2024-03-12,98,False,False,False,https://www.templeterrace-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.495521,-86.519397
302,Everglades Home,6135 Collins Avenue,Clearwater,Pinellas,FL,33684,(321) 973-8088,Adult Day Care Center,"Independent Living, Continuing Care",62,FL-ALF-12397,Florida Agency for Health Care Administration,2024-04-11,77,True,True,False,https://www.clearwater-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.177682,-83.084045
303,Pinellas Commons,4011 Alton Road,St. Petersburg,Pinellas,FL,33701,(689) 360-9381,Memory Care Community,"Continuing Care, Independent Living, Assisted Living",49,FL-ALF-74955,Florida Agency for Health Care Administration,2024-01-07,77,False,True,False,https://www.st.petersburg-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.794239,-82.628495
304,Magnolia Manor,8151 Bayshore Drive,St. Petersburg,Pinellas,FL,33703,(689) 636-5844,Adult Family Care Home,"Independent Living, Memory Care, Skilled Nursing",77,FL-ALF-78249,Florida Agency for Health Care Administration,2024-10-14,94,True,False,False,https://www.st.petersburg-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.77458,-82.621938
305,Flamingo Plaza,589 Tamiami Trail,St. Petersburg,Pinellas,FL,33706,(786) 518-1175,Assisted Living Facility,"Independent Living, Skilled Nursing, Adult Day Care",49,FL-ALF-52929,Florida Agency for Health Care Administration,2024-12-14,85,False,True,True,https://www.st.petersburg-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.779749,-82.634158
306,Cypress Retirement Community,851 Miracle Mile,Largo,Pinellas,FL,32105,(786) 981-7706,Memory Care Community,"Adult Day Care, Continuing Care, Respite Care, Skilled Nursing",55,FL-ALF-43212,Florida Agency for Health Care Administration,2024-03-15,90,True,True,True,https://www.largo-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.321355,-85.702685
307,Harbor Plaza,3871 Park Avenue,St. Petersburg,Pinellas,FL,33705,(689) 655-8476,Skilled Nursing Facility,"Adult Day Care, Independent Living, Skilled Nursing, Respite Care",111,FL-ALF-57525,Florida Agency for Health Care Administration,2024-05-02,81,False,True,True,https://www.st.petersburg-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.78267,-82.614556
308,Pinellas Retirement Community,199 Atlantic Avenue,St. Petersburg,Pinellas,FL,33702,(813) 508-1295,Continuing Care Retirement Community,"Memory Care, Skilled Nursing",37,FL-ALF-49560,Florida Agency for Health Care Administration,2024-09-23,79,True,True,True,https://www.st.petersburg-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.786477,-82.620296
309,Hibiscus Retirement Community,2774 Atlantic Avenue,St. Petersburg,Pinellas,FL,33704,(941) 939-2454,Assisted Living Facility,"Assisted Living, Adult Day Care",106,FL-ALF-69660,Florida Agency for Health Care Administration,2024-06-27,78,False,False,False,https://www.st.petersburg-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.797567,-82.621178
310,Harbor Retirement Community,5411 Tamiami Trail,St. Petersburg,Pinellas,FL,33702,(904) 926-7087,Assisted Living Facility,"Continuing Care, Adult Day Care, Independent Living, Respite Care",40,FL-ALF-83433,Florida Agency for Health Care Administration,2024-05-10,75,True,True,False,https://www.st.petersburg-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.77315,-82.612352
311,Crest Memory Care,6064 Collins Avenue,Largo,Pinellas,FL,33108,(954) 461-5787,Memory Care Community,"Adult Day Care, Assisted Living",65,FL-ALF-83936,Florida Agency for Health Care Administration,2024-03-25,95,False,True,True,https://www.largo-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.665485,-81.130379
312,Oaks Assisted Living,6157 Miracle Mile,New Port Richey,Pasco,FL,34368,(352) 387-6216,Respite Care Center,"Continuing Care, Respite Care, Adult Day Care, Independent Living",102,FL-ALF-49203,Florida Agency for Health Care Administration,2024-02-14,79,True,False,False,https://www.newportrichey-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.996691,-80.220414
313,New Port Richey Estates,2671 Washington Avenue,New Port Richey,Pasco,FL,33385,(772) 652-2662,Adult Family Care Home,"Memory Care, Respite Care, Independent Living, Skilled Nursing",130,FL-ALF-88182,Florida Agency for Health Care Administration,2024-05-12,99,False,False,False,https://www.newportrichey-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.909663,-83.419394
314,Pasco Residence,5006 Tamiami Trail,Dade City,Pasco,FL,32279,(321) 612-1665,Assisted Living Facility,"Independent Living, Memory Care, Assisted Living, Skilled Nursing",141,FL-ALF-88060,Florida Agency for Health Care Administration,2024-04-01,76,False,False,True,https://www.dadecity-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.725827,-86.903069
315,Azalea Center,4938 Gulf Drive,Brooksville,Hernando,FL,32448,(954) 785-7438,Independent Living Community,"Continuing Care, Memory Care",89,FL-ALF-81935,Florida Agency for Health Care Administration,2024-03-09,87,True,False,False,https://www.brooksville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.165376,-81.842196
316,Brooksville Court,7917 Atlantic Avenue,Brooksville,Hernando,FL,34766,(786) 953-8749,Adult Day Care Center,"Continuing Care, Independent Living",56,FL-ALF-59986,Florida Agency for Health Care Administration,2024-11-23,96,True,False,True,https://www.brooksville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.187159,-82.597426
