id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Razorback Manor,1000 Main Street,DeWitt,Arkansas,AR,71001,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80001,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.arkansas-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.1764,-91.37540000000001
252,Razorback Manor,1000 Main Street,Prescott,Nevada,AR,71252,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80252,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.nevada-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.376400000000004,-93.37540000000001
253,Natural State Village,1100 Arkansas Avenue,Prescott,Nevada,AR,71253,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80253,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.nevada-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.3864,-93.36540000000001
254,Ozark Mountain Commons,1200 Razorback Boulevard,Prescott,Nevada,AR,71254,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80254,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.nevada-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.3964,-93.3554
255,Arkansas River Village,1300 Natural State Drive,Prescott,Nevada,AR,71255,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80255,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.nevada-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.4064,-93.34540000000001
256,Razorback Manor,1000 Main Street,Jasper,Newton,AR,71256,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80256,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.newton-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.876400000000004,-93.17540000000001
257,Natural State Village,1100 Arkansas Avenue,Jasper,Newton,AR,71257,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80257,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.newton-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.8864,-93.1654
258,Ozark Mountain Commons,1200 Razorback Boulevard,Jasper,Newton,AR,71258,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80258,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.newton-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.8964,-93.1554
259,Arkansas River Village,1300 Natural State Drive,Jasper,Newton,AR,71259,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80259,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.newton-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.9064,-93.14540000000001
260,Razorback Manor,1000 Main Street,Camden,Ouachita,AR,71260,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80260,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.ouachita-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.5264,-92.87540000000001
261,Natural State Village,1100 Arkansas Avenue,Camden,Ouachita,AR,71261,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80261,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.ouachita-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.5364,-92.86540000000001
262,Ozark Mountain Commons,1200 Razorback Boulevard,Camden,Ouachita,AR,71262,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80262,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.ouachita-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.5464,-92.8554
263,Arkansas River Village,1300 Natural State Drive,Camden,Ouachita,AR,71263,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80263,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.ouachita-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.5564,-92.84540000000001
264,Razorback Manor,1000 Main Street,Perryville,Perry,AR,71264,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80264,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.perry-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.876400000000004,-92.7754
265,Natural State Village,1100 Arkansas Avenue,Perryville,Perry,AR,71265,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80265,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.perry-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.8864,-92.7654
266,Ozark Mountain Commons,1200 Razorback Boulevard,Perryville,Perry,AR,71266,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80266,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.perry-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.8964,-92.7554
267,Arkansas River Village,1300 Natural State Drive,Perryville,Perry,AR,71267,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80267,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.perry-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.9064,-92.7454
268,Razorback Manor,1000 Main Street,Helena,Phillips,AR,71268,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80268,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.phillips-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.476400000000005,-90.5754
269,Natural State Village,1100 Arkansas Avenue,Helena,Phillips,AR,71269,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80269,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.phillips-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.4864,-90.5654
270,Ozark Mountain Commons,1200 Razorback Boulevard,Helena,Phillips,AR,71270,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80270,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.phillips-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.4964,-90.55539999999999
271,Arkansas River Village,1300 Natural State Drive,Helena,Phillips,AR,71271,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80271,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.phillips-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.5064,-90.5454
272,Razorback Manor,1000 Main Street,Murfreesboro,Pike,AR,71272,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80272,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.pike-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.976400000000005,-93.72540000000001
273,Natural State Village,1100 Arkansas Avenue,Murfreesboro,Pike,AR,71273,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80273,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.pike-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.9864,-93.7154
274,Ozark Mountain Commons,1200 Razorback Boulevard,Murfreesboro,Pike,AR,71274,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80274,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.pike-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.9964,-93.7054
275,Arkansas River Village,1300 Natural State Drive,Murfreesboro,Pike,AR,71275,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80275,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.pike-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.0064,-93.6954
276,Razorback Manor,1000 Main Street,Harrisburg,Poinsett,AR,71276,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80276,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.poinsett-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.5264,-90.67540000000001
277,Natural State Village,1100 Arkansas Avenue,Harrisburg,Poinsett,AR,71277,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80277,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.poinsett-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.5364,-90.6654
278,Ozark Mountain Commons,1200 Razorback Boulevard,Harrisburg,Poinsett,AR,71278,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80278,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.poinsett-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.5464,-90.6554
279,Arkansas River Village,1300 Natural State Drive,Harrisburg,Poinsett,AR,71279,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80279,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.poinsett-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.5564,-90.64540000000001
280,Razorback Manor,1000 Main Street,Mena,Polk,AR,71280,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80280,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.polk-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.376400000000004,-94.47540000000001
281,Natural State Village,1100 Arkansas Avenue,Mena,Polk,AR,71281,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80281,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.polk-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.3864,-94.4654
282,Ozark Mountain Commons,1200 Razorback Boulevard,Mena,Polk,AR,71282,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80282,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.polk-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.3964,-94.4554
283,Arkansas River Village,1300 Natural State Drive,Mena,Polk,AR,71283,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80283,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.polk-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.4064,-94.4454
284,Razorback Manor,1000 Main Street,Russellville,Pope,AR,71284,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80284,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.pope-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.1764,-93.17540000000001
285,Natural State Village,1100 Arkansas Avenue,Russellville,Pope,AR,71285,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80285,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.pope-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.1864,-93.1654
286,Ozark Mountain Commons,1200 Razorback Boulevard,Russellville,Pope,AR,71286,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80286,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.pope-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.1964,-93.1554
287,Arkansas River Village,1300 Natural State Drive,Russellville,Pope,AR,71287,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80287,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.pope-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.206399999999995,-93.14540000000001
288,Little Rock Commons,1400 Ozark Street,Russellville,Pope,AR,71288,(505) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,34,AR-ALF-80288,Arkansas Department of Health,2024-07-05,79,False,True,True,https://www.pope-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.2164,-93.1354
289,Fayetteville Manor,1500 Little Rock Avenue,Russellville,Pope,AR,71289,(506) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,35,AR-ALF-80289,Arkansas Department of Health,2024-08-06,80,False,False,False,https://www.pope-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.2264,-93.1254
290,Fort Smith Village,1600 Fayetteville Boulevard,Russellville,Pope,AR,71290,(507) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,36,AR-ALF-80290,Arkansas Department of Health,2024-09-07,81,True,True,False,https://www.pope-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.236399999999996,-93.11540000000001
291,Jonesboro Commons,1700 Fort Smith Drive,Russellville,Pope,AR,71291,(508) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,37,AR-ALF-80291,Arkansas Department of Health,2024-10-08,82,False,False,False,https://www.pope-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.2464,-93.1054
292,Razorback Manor,1000 Main Street,Des Arc,Prairie,AR,71292,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80292,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.prairie-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.6764,-91.47540000000001
293,Natural State Village,1100 Arkansas Avenue,Des Arc,Prairie,AR,71293,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80293,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.prairie-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.6864,-91.4654
294,Ozark Mountain Commons,1200 Razorback Boulevard,Des Arc,Prairie,AR,71294,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80294,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.prairie-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.6964,-91.4554
295,Arkansas River Village,1300 Natural State Drive,Des Arc,Prairie,AR,71295,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80295,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.prairie-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.706399999999995,-91.4454
296,Razorback Manor,1000 Main Street,Little Rock,Pulaski,AR,71296,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80296,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.6965,-92.3296
297,Natural State Village,1100 Arkansas Avenue,Little Rock,Pulaski,AR,71297,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80297,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7065,-92.3196
298,Ozark Mountain Commons,1200 Razorback Boulevard,Little Rock,Pulaski,AR,71298,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80298,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.716499999999996,-92.30959999999999
299,Arkansas River Village,1300 Natural State Drive,Little Rock,Pulaski,AR,71299,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80299,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.726499999999994,-92.2996
300,Little Rock Commons,1400 Ozark Street,Little Rock,Pulaski,AR,71300,(505) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,34,AR-ALF-80300,Arkansas Department of Health,2024-07-05,79,False,True,True,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7365,-92.2896
301,Fayetteville Manor,1500 Little Rock Avenue,Little Rock,Pulaski,AR,71301,(506) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,35,AR-ALF-80301,Arkansas Department of Health,2024-08-06,80,False,False,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7465,-92.27959999999999
302,Fort Smith Village,1600 Fayetteville Boulevard,Little Rock,Pulaski,AR,71302,(507) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,36,AR-ALF-80302,Arkansas Department of Health,2024-09-07,81,True,True,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.756499999999996,-92.2696
303,Jonesboro Commons,1700 Fort Smith Drive,Little Rock,Pulaski,AR,71303,(508) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,37,AR-ALF-80303,Arkansas Department of Health,2024-10-08,82,False,False,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7665,-92.25959999999999
304,Springdale Manor,1800 Jonesboro Street,Little Rock,Pulaski,AR,71304,(509) 208-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,38,AR-ALF-80304,Arkansas Department of Health,2024-11-09,83,False,True,True,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7765,-92.3296
305,Rogers Village,1900 Springdale Avenue,Little Rock,Pulaski,AR,71305,(510) 209-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,39,AR-ALF-80305,Arkansas Department of Health,2024-03-10,84,True,False,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7865,-92.3196
306,Conway Commons,2000 Rogers Boulevard,Little Rock,Pulaski,AR,71306,(511) 210-1010,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,40,AR-ALF-80306,Arkansas Department of Health,2024-04-11,85,False,True,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.6965,-92.30959999999999
307,Bentonville Manor,2100 Conway Drive,Little Rock,Pulaski,AR,71307,(512) 211-1011,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,41,AR-ALF-80307,Arkansas Department of Health,2024-05-12,86,False,False,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7065,-92.2996
308,Hot Springs Village,2200 Bentonville Street,Little Rock,Pulaski,AR,71308,(513) 212-1012,Senior Living,Assisted Living; Personal Care; Hospice Care,42,AR-ALF-80308,Arkansas Department of Health,2024-06-13,87,True,True,True,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.716499999999996,-92.2896
309,Pine Bluff Commons,2300 Hot Springs Avenue,Little Rock,Pulaski,AR,71309,(514) 213-1013,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,43,AR-ALF-80309,Arkansas Department of Health,2024-07-14,88,False,False,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.726499999999994,-92.27959999999999
310,Texarkana Manor,2400 Pine Bluff Boulevard,Little Rock,Pulaski,AR,71310,(515) 214-1014,Senior Living,Assisted Living; Memory Care; Independent Living,44,AR-ALF-80310,Arkansas Department of Health,2024-08-15,89,False,True,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7365,-92.2696
311,El Dorado Village,2500 Texarkana Drive,Little Rock,Pulaski,AR,71311,(516) 215-1015,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,45,AR-ALF-80311,Arkansas Department of Health,2024-09-16,90,True,False,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7465,-92.25959999999999
312,Russellville Commons,2600 El Dorado Street,Little Rock,Pulaski,AR,71312,(517) 216-1016,Senior Living,Continuing Care; Adult Day Services; Personal Care,46,AR-ALF-80312,Arkansas Department of Health,2024-10-17,91,False,True,True,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.756499999999996,-92.3296
313,Paragould Manor,2700 Russellville Avenue,Little Rock,Pulaski,AR,71313,(518) 217-1017,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,47,AR-ALF-80313,Arkansas Department of Health,2024-11-18,92,False,False,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7665,-92.3196
314,Searcy Village,2800 Paragould Boulevard,Little Rock,Pulaski,AR,71314,(519) 218-1018,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,48,AR-ALF-80314,Arkansas Department of Health,2024-03-19,93,True,True,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7765,-92.30959999999999
315,Arkadelphia Commons,2900 Searcy Drive,Little Rock,Pulaski,AR,71315,(520) 219-1019,Senior Living,Assisted Living; Personal Care; Hospice Care,49,AR-ALF-80315,Arkansas Department of Health,2024-04-20,94,False,False,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7865,-92.2996
316,Diamond State Manor,3000 Arkadelphia Street,Little Rock,Pulaski,AR,71316,(521) 220-1020,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,50,AR-ALF-80316,Arkansas Department of Health,2024-05-21,95,False,True,True,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.6965,-92.2896
317,Ozark Village,3100 Diamond State Avenue,Little Rock,Pulaski,AR,71317,(522) 221-1021,Senior Living,Assisted Living; Memory Care; Independent Living,51,AR-ALF-80317,Arkansas Department of Health,2024-06-22,96,True,False,False,https://www.pulaski-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.7065,-92.27959999999999
318,Razorback Manor,1000 Main Street,Pocahontas,Randolph,AR,71318,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80318,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.randolph-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.226400000000005,-91.0754
319,Natural State Village,1100 Arkansas Avenue,Pocahontas,Randolph,AR,71319,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80319,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.randolph-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.2364,-91.0654
320,Ozark Mountain Commons,1200 Razorback Boulevard,Pocahontas,Randolph,AR,71320,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80320,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.randolph-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.2464,-91.05539999999999
321,Arkansas River Village,1300 Natural State Drive,Pocahontas,Randolph,AR,71321,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80321,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.randolph-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.2564,-91.0454
322,Razorback Manor,1000 Main Street,Benton,Saline,AR,71322,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80322,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.saline-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.5264,-92.62540000000001
323,Natural State Village,1100 Arkansas Avenue,Benton,Saline,AR,71323,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80323,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.saline-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.5364,-92.61540000000001
324,Ozark Mountain Commons,1200 Razorback Boulevard,Benton,Saline,AR,71324,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80324,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.saline-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.5464,-92.6054
325,Arkansas River Village,1300 Natural State Drive,Benton,Saline,AR,71325,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80325,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.saline-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.5564,-92.59540000000001
326,Little Rock Commons,1400 Ozark Street,Benton,Saline,AR,71326,(505) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,34,AR-ALF-80326,Arkansas Department of Health,2024-07-05,79,False,True,True,https://www.saline-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.5664,-92.5854
327,Fayetteville Manor,1500 Little Rock Avenue,Benton,Saline,AR,71327,(506) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,35,AR-ALF-80327,Arkansas Department of Health,2024-08-06,80,False,False,False,https://www.saline-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.5764,-92.5754
328,Fort Smith Village,1600 Fayetteville Boulevard,Benton,Saline,AR,71328,(507) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,36,AR-ALF-80328,Arkansas Department of Health,2024-09-07,81,True,True,False,https://www.saline-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.5864,-92.56540000000001
329,Jonesboro Commons,1700 Fort Smith Drive,Benton,Saline,AR,71329,(508) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,37,AR-ALF-80329,Arkansas Department of Health,2024-10-08,82,False,False,False,https://www.saline-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.5964,-92.5554
330,Springdale Manor,1800 Jonesboro Street,Benton,Saline,AR,71330,(509) 208-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,38,AR-ALF-80330,Arkansas Department of Health,2024-11-09,83,False,True,True,https://www.saline-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.6064,-92.62540000000001
331,Rogers Village,1900 Springdale Avenue,Benton,Saline,AR,71331,(510) 209-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,39,AR-ALF-80331,Arkansas Department of Health,2024-03-10,84,True,False,False,https://www.saline-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.6164,-92.61540000000001
332,Conway Commons,2000 Rogers Boulevard,Benton,Saline,AR,71332,(511) 210-1010,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,40,AR-ALF-80332,Arkansas Department of Health,2024-04-11,85,False,True,False,https://www.saline-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.5264,-92.6054
333,Bentonville Manor,2100 Conway Drive,Benton,Saline,AR,71333,(512) 211-1011,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,41,AR-ALF-80333,Arkansas Department of Health,2024-05-12,86,False,False,False,https://www.saline-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.5364,-92.59540000000001
334,Razorback Manor,1000 Main Street,Waldron,Scott,AR,71334,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80334,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.scott-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.0264,-94.2754
335,Natural State Village,1100 Arkansas Avenue,Waldron,Scott,AR,71335,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80335,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.scott-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.0364,-94.2654
