id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
250,Dale House,6675 Government Street,Midland City,Dale,AL,36146,(659) 412-7399,Adult Day Care Center,"Respite Care, Adult Day Care, Specialty Care",34,AL-ASL-30506,Alabama Department of Public Health,2024-02-16,85,True,False,False,https://www.midlandcity-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.697011,-88.107554
251,Estate Retirement Community,7285 University Boulevard,Midland City,Dale,AL,35494,(251) 261-1126,Assisted Living Facility,"Continuing Care, Memory Care",38,AL-ASL-41856,Alabama Department of Public Health,2024-11-27,85,True,False,False,https://www.midlandcity-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.505702,-86.322152
252,Azalea Manor,3704 Governors Drive,Ozark,Dale,AL,36569,(256) 457-6158,Memory Care Community,"Respite Care, Adult Day Care, Specialty Care, Intermediate Care",64,AL-ASL-52219,Alabama Department of Public Health,2024-11-14,73,True,True,True,https://www.ozark-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.13003,-88.097993
253,Dale Memory Care,101 Government Street,Daleville,Dale,AL,35422,(256) 438-1378,Residential Care Facility,"Respite Care, Assisted Living",92,AL-ASL-60198,Alabama Department of Public Health,2024-03-15,85,True,False,False,https://www.daleville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.665318,-88.182212
254,Foley Center,1781 Highway 280,Foley,Baldwin,AL,35112,(938) 776-7657,Adult Day Care Center,"Continuing Care, Assisted Living",33,AL-ASL-83766,Alabama Department of Public Health,2024-05-18,76,False,True,False,https://www.foley-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.143761,-84.822917
255,Village Commons,3426 Highway 431,Foley,Baldwin,AL,36627,(659) 881-1492,Intermediate Care Facility,"Skilled Nursing, Continuing Care, Specialty Care, Respite Care",160,AL-ASL-32346,Alabama Department of Public Health,2024-12-09,86,False,False,True,https://www.foley-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.375669,-88.02179
256,Baldwin Home,3913 Research Park Boulevard,Foley,Baldwin,AL,35908,(251) 528-2572,Continuing Care Retirement Community,"Intermediate Care, Adult Day Care, Specialty Care",33,AL-ASL-74299,Alabama Department of Public Health,2024-04-24,88,False,False,False,https://www.foley-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.305518,-88.286627
257,Creek House,1351 Memorial Parkway,Gulf Shores,Baldwin,AL,36367,(256) 401-2811,Memory Care Community,"Skilled Nursing, Assisted Living",125,AL-ASL-78452,Alabama Department of Public Health,2024-12-25,77,True,True,False,https://www.gulfshores-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.161725,-85.636733
258,Southern Home,8386 Highway 65,Gulf Shores,Baldwin,AL,35363,(334) 994-1502,Adult Day Care Center,"Specialty Care, Assisted Living, Respite Care, Continuing Care",86,AL-ASL-20010,Alabama Department of Public Health,2024-09-04,96,True,False,False,https://www.gulfshores-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.809662,-85.792064
259,Camellia Retirement Community,1903 Highway 78,Foley,Baldwin,AL,36387,(251) 759-7401,Skilled Nursing Facility,"Memory Care, Skilled Nursing, Adult Day Care, Specialty Care",33,AL-ASL-15190,Alabama Department of Public Health,2024-02-13,78,True,True,False,https://www.foley-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.418117,-86.119474
260,Valley Gardens,4717 Highway 431,Gulf Shores,Baldwin,AL,36378,(938) 828-2982,Specialty Care Assisted Living,"Assisted Living, Continuing Care, Skilled Nursing",141,AL-ASL-41359,Alabama Department of Public Health,2024-09-17,76,True,True,True,https://www.gulfshores-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.112804,-85.693486
261,Dogwood Plaza,1315 Government Street,Chickasaw,Mobile,AL,36671,(256) 672-7655,Residential Care Facility,"Respite Care, Specialty Care",45,AL-ASL-25798,Alabama Department of Public Health,2024-04-16,77,False,True,False,https://www.chickasaw-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.324135,-88.077633
262,Mobile Place,791 Old Madison Pike,Mobile,Mobile,AL,36601,(938) 272-9508,Skilled Nursing Facility,"Intermediate Care, Skilled Nursing",152,AL-ASL-65535,Alabama Department of Public Health,2024-11-07,90,True,False,False,https://www.mobile-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.717178,-88.014842
263,Hills Commons,6877 Highway 280,Mobile,Mobile,AL,36601,(205) 540-3904,Continuing Care Retirement Community,"Memory Care, Skilled Nursing, Independent Living",153,AL-ASL-63145,Alabama Department of Public Health,2024-11-21,87,True,False,True,https://www.mobile-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.718073,-88.012148
264,Prichard Assisted Living,602 Spring Hill Avenue,Prichard,Mobile,AL,36690,(938) 289-6793,Assisted Living Facility,"Assisted Living, Continuing Care, Independent Living",153,AL-ASL-25061,Alabama Department of Public Health,2024-03-06,72,False,False,True,https://www.prichard-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.455562,-88.430511
265,Valley Senior Living,7381 Memorial Parkway,Mobile,Mobile,AL,36603,(334) 209-9108,Adult Day Care Center,"Respite Care, Independent Living, Memory Care, Continuing Care",60,AL-ASL-25774,Alabama Department of Public Health,2024-12-27,74,False,False,False,https://www.mobile-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.711068,-88.027266
266,Garden Place,6170 University Boulevard,Prichard,Mobile,AL,36680,(251) 493-8173,Adult Day Care Center,"Assisted Living, Memory Care",36,AL-ASL-14910,Alabama Department of Public Health,2024-04-21,82,True,True,True,https://www.prichard-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.14519,-88.227201
267,Chickasaw Plaza,7443 Highway 78,Chickasaw,Mobile,AL,36674,(938) 519-7935,Continuing Care Retirement Community,"Skilled Nursing, Assisted Living, Independent Living",153,AL-ASL-10466,Alabama Department of Public Health,2024-01-06,75,False,False,False,https://www.chickasaw-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.338587,-87.488485
268,Plantation Place,7634 Old Madison Pike,Chickasaw,Mobile,AL,36623,(251) 534-5260,Memory Care Community,"Continuing Care, Independent Living, Assisted Living",50,AL-ASL-94261,Alabama Department of Public Health,2024-12-08,82,False,False,False,https://www.chickasaw-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.359129,-86.274955
269,Heritage Commons,2475 Highway 72,McKenzie,Butler,AL,36100,(251) 628-1436,Memory Care Community,"Assisted Living, Skilled Nursing",36,AL-ASL-91496,Alabama Department of Public Health,2024-05-03,81,False,False,True,https://www.mckenzie-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.976995,-87.07551
270,Butler Care Center,7193 Memorial Parkway,Georgiana,Butler,AL,35684,(205) 292-2437,Intermediate Care Facility,"Intermediate Care, Respite Care, Adult Day Care, Skilled Nursing",59,AL-ASL-58908,Alabama Department of Public Health,2024-12-26,93,True,True,True,https://www.georgiana-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.460891,-84.905822
