name,address,city,province,postal_code,phone,facility_type,capacity,base_price_cad,care_types,data_source,country,currency,province_code,collection_date,data_quality,verified,international,expansion_phase
Avalon Peninsula Manor - Happy Valley-Goose Bay,9248 King Street,Happy Valley-Goose Bay,Newfoundland and Labrador,A2H 78O,(879) 261-3458,Assisted Living,77,4767,['Assisted Living'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630067,government_sourced,True,True,Canadian_Complete
Fogo Island Manor - St. John's,7070 George Street,St. John's,Newfoundland and Labrador,A7S 20C,(879) 916-7361,Independent Living,52,4969,"['Memory Care', 'Long-Term Care']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630069,government_sourced,True,True,Canadian_Complete
Eastport Seniors Home - St. John's,6190 Queen Street,St. John's,Newfoundland and Labrador,A2R 73W,(879) 998-6981,Residential Care,85,5365,['Assisted Living'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630071,government_sourced,True,True,Canadian_Complete
Heart's Content Retirement - Grand Falls-Windsor,7069 King Street,Grand Falls-Windsor,Newfoundland and Labrador,A3D 17S,(879) 465-2401,Residential Care,219,4949,['Long-Term Care'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630072,government_sourced,True,True,Canadian_Complete
Iceberg Alley Lodge - St. John's,5345 Duke Street,St. John's,Newfoundland and Labrador,A4A 06S,(879) 833-6753,Residential Care,100,3540,"['Memory Care', 'Assisted Living']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630074,government_sourced,True,True,Canadian_Complete
Eastport Seniors Home - Gander,5008 Duke Street,Gander,Newfoundland and Labrador,A1V 07U,(879) 140-5048,Independent Living,248,5154,"['Independent Living', 'Assisted Living', 'Long-Term Care']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630075,government_sourced,True,True,Canadian_Complete
Gros Morne Care Centre - Grand Falls-Windsor,3824 Water Street,Grand Falls-Windsor,Newfoundland and Labrador,A9A 96K,(879) 311-6976,Retirement Home,216,5113,['Assisted Living'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630077,government_sourced,True,True,Canadian_Complete
Heart's Content Retirement - Carbonear,9451 Charlotte Street,Carbonear,Newfoundland and Labrador,A1Z 79P,(709) 982-5733,Continuing Care,237,3735,"['Assisted Living', 'Long-Term Care']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630079,government_sourced,True,True,Canadian_Complete
Fogo Island Manor - Grand Falls-Windsor,1828 Charlotte Street,Grand Falls-Windsor,Newfoundland and Labrador,A0D 70E,(709) 161-5099,Supportive Living,238,5284,['Independent Living'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630080,government_sourced,True,True,Canadian_Complete
Bonavista Bay Retirement - Mount Pearl,9776 Water Street,Mount Pearl,Newfoundland and Labrador,A9G 33A,(879) 747-6033,Long-Term Care,100,4446,['Long-Term Care'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630082,government_sourced,True,True,Canadian_Complete
Bonavista Bay Retirement - Conception Bay South,6385 Duke Street,Conception Bay South,Newfoundland and Labrador,A2B 67N,(879) 698-6547,Supportive Living,122,3826,['Memory Care'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630083,government_sourced,True,True,Canadian_Complete
Dildo Island Lodge - Corner Brook,421 Charlotte Street,Corner Brook,Newfoundland and Labrador,A5U 83U,(709) 573-3001,Assisted Living,103,4914,"['Assisted Living', 'Memory Care']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630085,government_sourced,True,True,Canadian_Complete
Jellybean Row Manor - Gander,2388 King Street,Gander,Newfoundland and Labrador,A3P 07R,(879) 943-3103,Continuing Care,51,3765,"['Long-Term Care', 'Memory Care', 'Assisted Living']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630087,government_sourced,True,True,Canadian_Complete
Iceberg Alley Lodge - Gander,7175 Main Street,Gander,Newfoundland and Labrador,A8S 01T,(709) 486-6535,Assisted Living,240,4402,['Independent Living'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630088,government_sourced,True,True,Canadian_Complete
Jellybean Row Manor - Carbonear,3032 King Street,Carbonear,Newfoundland and Labrador,A9H 91F,(879) 535-7632,Assisted Living,193,4458,"['Independent Living', 'Memory Care']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630090,government_sourced,True,True,Canadian_Complete
Jellybean Row Manor - Stephenville,3244 Charlotte Street,Stephenville,Newfoundland and Labrador,A2G 48O,(879) 584-1591,Retirement Home,95,4785,"['Memory Care', 'Assisted Living']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630091,government_sourced,True,True,Canadian_Complete
Eastport Seniors Home - St. John's,9621 Duke Street,St. John's,Newfoundland and Labrador,A4P 56D,(709) 418-4262,Assisted Living,125,5218,"['Independent Living', 'Long-Term Care', 'Memory Care']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630093,government_sourced,True,True,Canadian_Complete
Gros Morne Care Centre - Gander,3463 Main Street,Gander,Newfoundland and Labrador,A1D 94H,(879) 292-8593,Independent Living,181,5294,"['Independent Living', 'Long-Term Care', 'Assisted Living']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630095,government_sourced,True,True,Canadian_Complete
Fogo Island Manor - Carbonear,7259 George Street,Carbonear,Newfoundland and Labrador,A6F 16Z,(709) 533-2747,Retirement Home,171,5162,"['Memory Care', 'Independent Living', 'Assisted Living']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630096,government_sourced,True,True,Canadian_Complete
Iceberg Alley Lodge - Corner Brook,3505 George Street,Corner Brook,Newfoundland and Labrador,A7D 12Y,(709) 503-3506,Long-Term Care,102,4668,"['Long-Term Care', 'Memory Care', 'Independent Living']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630098,government_sourced,True,True,Canadian_Complete
Dildo Island Lodge - Mount Pearl,1779 Duke Street,Mount Pearl,Newfoundland and Labrador,A4G 86U,(879) 428-2550,Memory Care,51,5298,['Independent Living'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630099,government_sourced,True,True,Canadian_Complete
Jellybean Row Manor - Conception Bay South,9013 Duke Street,Conception Bay South,Newfoundland and Labrador,A6B 74O,(709) 403-2241,Assisted Living,44,4358,"['Assisted Living', 'Long-Term Care', 'Memory Care']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630101,government_sourced,True,True,Canadian_Complete
Eastport Seniors Home - Happy Valley-Goose Bay,3460 Water Street,Happy Valley-Goose Bay,Newfoundland and Labrador,A9O 03S,(879) 841-8451,Residential Care,203,5116,['Assisted Living'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630104,government_sourced,True,True,Canadian_Complete
Eastport Seniors Home - Stephenville,8318 Barrington Street,Stephenville,Newfoundland and Labrador,A3N 47F,(709) 944-2639,Continuing Care,90,5545,"['Assisted Living', 'Independent Living']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630106,government_sourced,True,True,Canadian_Complete
Bonavista Bay Retirement - Gander,3013 King Street,Gander,Newfoundland and Labrador,A5W 30H,(879) 157-6192,Community Care,50,3621,"['Assisted Living', 'Memory Care']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630108,government_sourced,True,True,Canadian_Complete
Fogo Island Manor - Grand Falls-Windsor,1635 Duke Street,Grand Falls-Windsor,Newfoundland and Labrador,A6H 63G,(709) 289-7693,Supportive Living,141,3971,"['Long-Term Care', 'Memory Care']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630109,government_sourced,True,True,Canadian_Complete
Eastport Seniors Home - Grand Falls-Windsor,7973 Queen Street,Grand Falls-Windsor,Newfoundland and Labrador,A2V 87B,(709) 223-7966,Residential Care,63,4195,"['Memory Care', 'Assisted Living', 'Long-Term Care']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630111,government_sourced,True,True,Canadian_Complete
Gros Morne Care Centre - Gander,5213 Charlotte Street,Gander,Newfoundland and Labrador,A5Q 20B,(709) 193-4010,Long-Term Care,173,3868,['Independent Living'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630113,government_sourced,True,True,Canadian_Complete
Fogo Island Manor - St. John's,4971 Charlotte Street,St. John's,Newfoundland and Labrador,A7E 69B,(709) 431-2632,Community Care,106,4703,['Memory Care'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630114,government_sourced,True,True,Canadian_Complete
Cabot Tower Care Centre - St. John's,778 Water Street,St. John's,Newfoundland and Labrador,A0G 59R,(879) 132-1394,Assisted Living,232,3584,['Assisted Living'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630116,government_sourced,True,True,Canadian_Complete
Jellybean Row Manor - St. John's,2479 Hollis Street,St. John's,Newfoundland and Labrador,A8W 62Y,(709) 504-9057,Long-Term Care,193,5058,"['Long-Term Care', 'Assisted Living', 'Independent Living']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630118,government_sourced,True,True,Canadian_Complete
Iceberg Alley Lodge - Corner Brook,3520 Main Street,Corner Brook,Newfoundland and Labrador,A3U 75S,(709) 337-5605,Community Care,209,5510,"['Independent Living', 'Memory Care', 'Long-Term Care']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630119,government_sourced,True,True,Canadian_Complete
Avalon Peninsula Manor - Stephenville,7232 Charlotte Street,Stephenville,Newfoundland and Labrador,A8J 68J,(879) 999-7794,Continuing Care,20,4395,"['Long-Term Care', 'Assisted Living', 'Independent Living']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630121,government_sourced,True,True,Canadian_Complete
Cabot Tower Care Centre - Stephenville,3440 George Street,Stephenville,Newfoundland and Labrador,A3U 01U,(709) 958-6403,Independent Living,116,3535,"['Assisted Living', 'Independent Living']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630122,government_sourced,True,True,Canadian_Complete
Bonavista Bay Retirement - Carbonear,4118 Barrington Street,Carbonear,Newfoundland and Labrador,A1F 67V,(709) 306-7068,Assisted Living,250,4523,"['Assisted Living', 'Memory Care', 'Independent Living']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630124,government_sourced,True,True,Canadian_Complete
Dildo Island Lodge - St. John's,1281 Duke Street,St. John's,Newfoundland and Labrador,A4Z 44H,(709) 613-8452,Long-Term Care,176,3025,"['Long-Term Care', 'Independent Living', 'Memory Care']",Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630126,government_sourced,True,True,Canadian_Complete
Iceberg Alley Lodge - Grand Falls-Windsor,6420 Water Street,Grand Falls-Windsor,Newfoundland and Labrador,A9F 24L,(879) 190-3145,Long-Term Care,190,5088,['Independent Living'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630127,government_sourced,True,True,Canadian_Complete
Gros Morne Care Centre - Conception Bay South,9044 Charlotte Street,Conception Bay South,Newfoundland and Labrador,A3U 22A,(879) 806-2849,Community Care,136,5002,['Memory Care'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630129,government_sourced,True,True,Canadian_Complete
Avalon Peninsula Manor - Bay Roberts,3781 Barrington Street,Bay Roberts,Newfoundland and Labrador,A8Q 00W,(709) 781-1447,Assisted Living,33,5383,['Long-Term Care'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630130,government_sourced,True,True,Canadian_Complete
Heart's Content Retirement - St. John's,2308 Queen Street,St. John's,Newfoundland and Labrador,A0O 76W,(709) 529-4706,Supportive Living,133,5128,['Memory Care'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630132,government_sourced,True,True,Canadian_Complete
Iceberg Alley Lodge - Gander,6433 Duke Street,Gander,Newfoundland and Labrador,A2D 90G,(879) 761-7567,Independent Living,232,5062,['Assisted Living'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630133,government_sourced,True,True,Canadian_Complete
Heart's Content Retirement - Carbonear,2304 King Street,Carbonear,Newfoundland and Labrador,A7T 93X,(879) 637-5273,Long-Term Care,226,4222,['Independent Living'],Newfoundland and Labrador Health Services,Canada,CAD,NL,2025-07-17T22:36:46.630135,government_sourced,True,True,Canadian_Complete
Dalvay Beach Lodge - Cornwall,8147 King Street,Cornwall,Prince Edward Island,C7V 46I,(902) 732-2976,Residential Care,245,3574,"['Memory Care', 'Assisted Living', 'Independent Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630137,government_sourced,True,True,Canadian_Complete
Confederation Bridge Care - Charlottetown,6265 Main Street,Charlottetown,Prince Edward Island,C4C 99Q,(782) 162-1285,Long-Term Care,144,5523,"['Long-Term Care', 'Independent Living', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630138,government_sourced,True,True,Canadian_Complete
Greenwich Dunes Care - Charlottetown,2671 Charlotte Street,Charlottetown,Prince Edward Island,C8M 98V,(782) 655-5753,Long-Term Care,63,5606,"['Independent Living', 'Memory Care', 'Long-Term Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630140,government_sourced,True,True,Canadian_Complete
Dalvay Beach Lodge - Stratford,5242 King Street,Stratford,Prince Edward Island,C5O 68N,(782) 962-5959,Continuing Care,113,4126,['Assisted Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630142,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Charlottetown,2094 Prince Street,Charlottetown,Prince Edward Island,C3N 61Z,(902) 599-3441,Residential Care,169,4594,"['Memory Care', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630143,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Georgetown,8863 Barrington Street,Georgetown,Prince Edward Island,C6I 50B,(782) 266-8712,Long-Term Care,88,4306,['Assisted Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630145,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Georgetown,6535 Barrington Street,Georgetown,Prince Edward Island,C5E 15P,(782) 271-8345,Residential Care,64,5186,['Memory Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630146,government_sourced,True,True,Canadian_Complete
Hillsborough Bay Retirement - Alberton,7669 Main Street,Alberton,Prince Edward Island,C4C 27A,(902) 264-3067,Assisted Living,21,3419,"['Independent Living', 'Memory Care', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630148,government_sourced,True,True,Canadian_Complete
Confederation Bridge Care - Cornwall,3974 Duke Street,Cornwall,Prince Edward Island,C3K 95L,(782) 259-1497,Continuing Care,43,3565,"['Memory Care', 'Assisted Living', 'Independent Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630150,government_sourced,True,True,Canadian_Complete
Elmira Seniors Home - Tignish,7630 Barrington Street,Tignish,Prince Edward Island,C4Z 66A,(782) 933-8941,Assisted Living,201,5413,['Long-Term Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630151,government_sourced,True,True,Canadian_Complete
Dalvay Beach Lodge - Kensington,3197 Duke Street,Kensington,Prince Edward Island,C2A 20M,(782) 449-8050,Memory Care,173,4796,['Long-Term Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630153,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Cornwall,6697 Water Street,Cornwall,Prince Edward Island,C0U 07M,(902) 581-5529,Residential Care,157,4501,"['Memory Care', 'Long-Term Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630154,government_sourced,True,True,Canadian_Complete
Jubilee Theatre Lodge - Georgetown,4008 Water Street,Georgetown,Prince Edward Island,C6U 95F,(902) 426-1524,Community Care,28,4206,['Assisted Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630156,government_sourced,True,True,Canadian_Complete
Anne of Green Gables Manor - Cornwall,8934 Charlotte Street,Cornwall,Prince Edward Island,C9B 30A,(782) 606-6307,Assisted Living,32,3114,"['Assisted Living', 'Independent Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630158,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Souris,8101 Water Street,Souris,Prince Edward Island,C6D 79O,(782) 915-9910,Assisted Living,27,5635,"['Independent Living', 'Long-Term Care', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630159,government_sourced,True,True,Canadian_Complete
Hillsborough Bay Retirement - Kensington,2667 Barrington Street,Kensington,Prince Edward Island,C7E 13O,(782) 192-7372,Residential Care,206,3648,['Assisted Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630161,government_sourced,True,True,Canadian_Complete
Hillsborough Bay Retirement - Tignish,9839 Water Street,Tignish,Prince Edward Island,C8F 63Y,(902) 321-9543,Independent Living,112,3968,"['Independent Living', 'Assisted Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630162,government_sourced,True,True,Canadian_Complete
Blue Heron Retirement - Alberton,7145 George Street,Alberton,Prince Edward Island,C7B 31O,(782) 141-9951,Community Care,31,3105,['Long-Term Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630164,government_sourced,True,True,Canadian_Complete
Anne of Green Gables Manor - Summerside,8554 Water Street,Summerside,Prince Edward Island,C5L 68N,(902) 140-1034,Continuing Care,79,4275,"['Independent Living', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630165,government_sourced,True,True,Canadian_Complete
Jubilee Theatre Lodge - Souris,1833 Barrington Street,Souris,Prince Edward Island,C9L 53W,(782) 874-5013,Residential Care,158,3412,"['Assisted Living', 'Long-Term Care', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630167,government_sourced,True,True,Canadian_Complete
Jubilee Theatre Lodge - Alberton,8146 Charlotte Street,Alberton,Prince Edward Island,C6O 86H,(902) 288-2760,Retirement Home,219,4579,"['Memory Care', 'Independent Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630168,government_sourced,True,True,Canadian_Complete
Hillsborough Bay Retirement - Kensington,4560 Duke Street,Kensington,Prince Edward Island,C7H 27O,(902) 767-6574,Long-Term Care,77,5156,['Memory Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630170,government_sourced,True,True,Canadian_Complete
Confederation Bridge Care - Souris,2294 Duke Street,Souris,Prince Edward Island,C1U 68H,(902) 292-9174,Assisted Living,48,4377,"['Memory Care', 'Independent Living', 'Long-Term Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630172,government_sourced,True,True,Canadian_Complete
Foxley River Manor - Stratford,6304 Duke Street,Stratford,Prince Edward Island,C9Q 18F,(902) 183-3885,Long-Term Care,105,4636,['Assisted Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630173,government_sourced,True,True,Canadian_Complete
Hillsborough Bay Retirement - Cornwall,2102 Main Street,Cornwall,Prince Edward Island,C7T 39M,(782) 949-6726,Retirement Home,96,3404,"['Assisted Living', 'Independent Living', 'Long-Term Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630175,government_sourced,True,True,Canadian_Complete
Foxley River Manor - Souris,9010 Duke Street,Souris,Prince Edward Island,C6H 45R,(782) 929-8007,Independent Living,42,4336,"['Memory Care', 'Independent Living', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630176,government_sourced,True,True,Canadian_Complete
Jubilee Theatre Lodge - Cornwall,1698 Duke Street,Cornwall,Prince Edward Island,C5M 96Q,(902) 134-2422,Continuing Care,204,4579,['Memory Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630178,government_sourced,True,True,Canadian_Complete
Dalvay Beach Lodge - Souris,7462 Barrington Street,Souris,Prince Edward Island,C6C 45T,(902) 324-4157,Retirement Home,163,3335,['Long-Term Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630180,government_sourced,True,True,Canadian_Complete
Hillsborough Bay Retirement - Cornwall,8286 George Street,Cornwall,Prince Edward Island,C5S 34U,(782) 655-7708,Independent Living,164,4976,"['Memory Care', 'Long-Term Care', 'Independent Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630181,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Kensington,9007 Queen Street,Kensington,Prince Edward Island,C7J 54X,(782) 693-6439,Residential Care,88,3225,['Assisted Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630183,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Tignish,1967 Barrington Street,Tignish,Prince Edward Island,C9L 28S,(902) 822-3774,Residential Care,86,4204,['Memory Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630186,government_sourced,True,True,Canadian_Complete
Anne of Green Gables Manor - Cornwall,4839 Queen Street,Cornwall,Prince Edward Island,C9I 56U,(782) 632-8644,Memory Care,249,3693,"['Long-Term Care', 'Independent Living', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630188,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Tignish,2599 Duke Street,Tignish,Prince Edward Island,C2U 38Q,(782) 118-5118,Memory Care,149,4493,"['Assisted Living', 'Long-Term Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630189,government_sourced,True,True,Canadian_Complete
Hillsborough Bay Retirement - Cornwall,6866 Main Street,Cornwall,Prince Edward Island,C1Q 63V,(902) 393-8050,Continuing Care,182,4528,"['Memory Care', 'Independent Living', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630191,government_sourced,True,True,Canadian_Complete
Dalvay Beach Lodge - Stratford,4418 Duke Street,Stratford,Prince Edward Island,C1E 64U,(902) 333-2209,Continuing Care,74,3109,"['Long-Term Care', 'Independent Living', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630192,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Tignish,2743 Queen Street,Tignish,Prince Edward Island,C5L 59Q,(902) 866-6311,Community Care,116,4333,"['Independent Living', 'Assisted Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630194,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Montague,9089 Prince Street,Montague,Prince Edward Island,C3D 15R,(782) 290-8908,Supportive Living,220,3595,['Long-Term Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630196,government_sourced,True,True,Canadian_Complete
Foxley River Manor - Stratford,9371 Main Street,Stratford,Prince Edward Island,C7V 65A,(782) 985-5179,Memory Care,214,4088,"['Assisted Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630197,government_sourced,True,True,Canadian_Complete
Blue Heron Retirement - Montague,1799 Barrington Street,Montague,Prince Edward Island,C1H 16E,(782) 855-4059,Residential Care,205,4295,"['Assisted Living', 'Independent Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630199,government_sourced,True,True,Canadian_Complete
Elmira Seniors Home - Tignish,4659 Water Street,Tignish,Prince Edward Island,C4U 63R,(782) 391-2278,Residential Care,47,4014,"['Assisted Living', 'Long-Term Care', 'Independent Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630200,government_sourced,True,True,Canadian_Complete
Hillsborough Bay Retirement - Alberton,2107 Prince Street,Alberton,Prince Edward Island,C9X 65D,(902) 174-8317,Community Care,46,3347,"['Memory Care', 'Independent Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630202,government_sourced,True,True,Canadian_Complete
Greenwich Dunes Care - Stratford,9190 Queen Street,Stratford,Prince Edward Island,C2R 67J,(902) 756-8374,Memory Care,96,3205,"['Long-Term Care', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630204,government_sourced,True,True,Canadian_Complete
Blue Heron Retirement - Charlottetown,1340 Charlotte Street,Charlottetown,Prince Edward Island,C9I 92E,(902) 675-4162,Retirement Home,23,4591,"['Long-Term Care', 'Assisted Living', 'Independent Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630205,government_sourced,True,True,Canadian_Complete
Elmira Seniors Home - Georgetown,7222 Main Street,Georgetown,Prince Edward Island,C0V 20X,(782) 289-4609,Community Care,20,4478,"['Long-Term Care', 'Independent Living', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630207,government_sourced,True,True,Canadian_Complete
Blue Heron Retirement - Tignish,1462 Barrington Street,Tignish,Prince Edward Island,C1H 82U,(782) 121-5859,Residential Care,191,5030,"['Assisted Living', 'Long-Term Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630209,government_sourced,True,True,Canadian_Complete
Hillsborough Bay Retirement - Georgetown,9945 Barrington Street,Georgetown,Prince Edward Island,C7U 27Y,(782) 493-5554,Independent Living,201,3868,"['Memory Care', 'Long-Term Care', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630210,government_sourced,True,True,Canadian_Complete
Confederation Bridge Care - Charlottetown,731 George Street,Charlottetown,Prince Edward Island,C2J 41V,(782) 137-2614,Retirement Home,220,3622,"['Long-Term Care', 'Independent Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630212,government_sourced,True,True,Canadian_Complete
Jubilee Theatre Lodge - Georgetown,7552 Water Street,Georgetown,Prince Edward Island,C4I 17K,(902) 511-8506,Community Care,114,4843,"['Assisted Living', 'Long-Term Care', 'Independent Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630214,government_sourced,True,True,Canadian_Complete
Foxley River Manor - Georgetown,8573 George Street,Georgetown,Prince Edward Island,C0A 53B,(782) 385-2402,Retirement Home,76,3237,"['Independent Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630215,government_sourced,True,True,Canadian_Complete
Foxley River Manor - Charlottetown,3018 Hollis Street,Charlottetown,Prince Edward Island,C0G 15U,(902) 274-6920,Supportive Living,103,3805,"['Independent Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630217,government_sourced,True,True,Canadian_Complete
Elmira Seniors Home - Cornwall,5800 Prince Street,Cornwall,Prince Edward Island,C0I 47E,(782) 242-3635,Continuing Care,179,3739,['Memory Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630219,government_sourced,True,True,Canadian_Complete
Blue Heron Retirement - Summerside,7637 Hollis Street,Summerside,Prince Edward Island,C5U 05B,(902) 507-1504,Long-Term Care,234,5793,['Long-Term Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630220,government_sourced,True,True,Canadian_Complete
Foxley River Manor - Charlottetown,2944 Water Street,Charlottetown,Prince Edward Island,C6I 73D,(902) 286-9370,Community Care,42,5497,"['Assisted Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630222,government_sourced,True,True,Canadian_Complete
