id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
452,Shellman Estates,8963 North Avenue,Shellman,Randolph,GA,36875,(678) 395-9720,Adult Day Care Center,"Respite Care, Skilled Nursing",109,GA-PCH-25323,Georgia Department of Community Health,2024-06-26,97,True,False,True,https://www.shellman-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.677655,-82.276718
453,Village Center,3362 Buford Highway,Cuthbert,Randolph,GA,35250,(229) 623-9161,Continuing Care Retirement Community,"Adult Day Care, Memory Care",43,GA-PCH-35334,Georgia Department of Community Health,2024-12-18,93,True,False,True,https://www.cuthbert-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.846142,-85.12066
454,Randolph Retirement Community,6715 Spring Street,Coleman,Randolph,GA,34618,(478) 838-2883,Skilled Nursing Facility,"Respite Care, Adult Day Care",74,GA-PCH-46519,Georgia Department of Community Health,2024-09-10,73,True,True,True,https://www.coleman-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.708213,-85.280817
455,Peach Plaza,2657 DeKalb Avenue,Shellman,Randolph,GA,34851,(478) 591-9112,Memory Care Facility,"Respite Care, Skilled Nursing, Assisted Living",155,GA-PCH-11993,Georgia Department of Community Health,2024-05-04,89,True,True,True,https://www.shellman-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.385737,-81.496829
456,Southern Commons,6172 Marietta Street,Fort Gaines,Clay,GA,38900,(404) 673-1859,Personal Care Home,"Adult Day Care, Memory Care, Independent Living, Continuing Care",133,GA-PCH-74586,Georgia Department of Community Health,2024-07-13,96,True,True,True,https://www.fortgaines-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.26278,-81.192861
457,Maple Village,8960 North Avenue,Georgetown,Clay,GA,37251,(912) 863-9459,Assisted Living Community,"Personal Care, Independent Living, Continuing Care",46,GA-PCH-25566,Georgia Department of Community Health,2024-11-11,90,False,False,True,https://www.georgetown-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.313813,-81.449714
458,Plantation Home,8739 Ponce de Leon Avenue,Fort Gaines,Clay,GA,39522,(770) 994-3256,Personal Care Home,"Assisted Living, Independent Living",53,GA-PCH-44122,Georgia Department of Community Health,2024-03-09,94,False,False,False,https://www.fortgaines-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.421981,-83.804649
459,Oak Residence,5837 Edgewood Avenue,Bluffton,Clay,GA,30570,(229) 628-8402,Independent Living Community,"Adult Day Care, Personal Care, Assisted Living, Continuing Care",58,GA-PCH-85729,Georgia Department of Community Health,2024-10-19,82,False,False,True,https://www.bluffton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.699907,-83.753595
460,Clay Commons,3145 North Avenue,Georgetown,Clay,GA,30424,(678) 660-6298,Residential Care Facility,"Personal Care, Adult Day Care",151,GA-PCH-71112,Georgia Department of Community Health,2024-10-22,84,False,True,False,https://www.georgetown-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.997864,-80.811164
461,Dogwood Senior Living,2355 Howell Mill Road,Georgetown,Quitman,GA,34812,(762) 347-1058,Residential Care Facility,"Continuing Care, Respite Care",58,GA-PCH-99257,Georgia Department of Community Health,2024-01-26,96,True,False,False,https://www.georgetown-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.527266,-85.21476
462,Georgetown Commons,5908 Ponce de Leon Avenue,Georgetown,Quitman,GA,34694,(912) 205-7637,Residential Care Facility,"Respite Care, Adult Day Care, Independent Living, Assisted Living",70,GA-PCH-15736,Georgia Department of Community Health,2024-02-26,89,False,True,False,https://www.georgetown-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.109562,-81.215692
463,Lumpkin Memory Care,222 Piedmont Avenue,Lumpkin,Stewart,GA,33711,(770) 927-8851,Adult Day Care Center,"Skilled Nursing, Personal Care, Continuing Care",78,GA-PCH-53602,Georgia Department of Community Health,2024-06-07,76,True,True,True,https://www.lumpkin-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.498886,-82.127273
464,Oak Plaza,5609 Edgewood Avenue,Omaha,Stewart,GA,32382,(912) 903-5654,Residential Care Facility,"Continuing Care, Assisted Living, Skilled Nursing, Memory Care",109,GA-PCH-87146,Georgia Department of Community Health,2024-04-27,98,True,False,True,https://www.omaha-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.470011,-82.879164
465,Oak Gardens,3785 Buford Highway,Omaha,Stewart,GA,39536,(404) 789-2954,Assisted Living Community,"Continuing Care, Memory Care, Assisted Living, Skilled Nursing",24,GA-PCH-62619,Georgia Department of Community Health,2024-04-01,97,True,False,True,https://www.omaha-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.771445,-81.240631
466,Peach Care Center,7784 DeKalb Avenue,Omaha,Stewart,GA,30170,(404) 898-6067,Residential Care Facility,"Continuing Care, Personal Care, Skilled Nursing",48,GA-PCH-99109,Georgia Department of Community Health,2024-04-04,70,True,True,True,https://www.omaha-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.977837,-84.315717
467,Peach Center,9709 Marietta Street,Omaha,Stewart,GA,31643,(404) 266-6667,Adult Day Care Center,"Independent Living, Assisted Living, Continuing Care, Personal Care",47,GA-PCH-38753,Georgia Department of Community Health,2024-08-20,95,True,False,True,https://www.omaha-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.828733,-82.697738
468,Southern Retirement Community,3870 DeKalb Avenue,Boaz,Webster,GA,33332,(770) 602-6707,Memory Care Facility,"Independent Living, Personal Care, Respite Care",23,GA-PCH-23851,Georgia Department of Community Health,2024-11-27,83,True,False,False,https://www.boaz-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.527959,-82.481507
469,Webster House,6755 Howell Mill Road,Preston,Webster,GA,35692,(470) 372-7048,Adult Day Care Center,"Adult Day Care, Assisted Living, Memory Care",46,GA-PCH-87380,Georgia Department of Community Health,2024-12-18,95,False,True,False,https://www.preston-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.058201,-81.061984
470,Maple Place,6201 Auburn Avenue,Weston,Webster,GA,31466,(478) 432-6483,Personal Care Home,"Respite Care, Skilled Nursing, Assisted Living, Memory Care",150,GA-PCH-76623,Georgia Department of Community Health,2024-01-23,73,False,True,True,https://www.weston-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.121253,-82.97882
471,Azalea Residence,4537 Candler Road,Weston,Webster,GA,38912,(770) 585-4499,Skilled Nursing Facility,"Skilled Nursing, Assisted Living, Personal Care, Continuing Care",101,GA-PCH-31367,Georgia Department of Community Health,2024-03-18,83,True,True,True,https://www.weston-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.203932,-81.493211
472,Colonial Residence,9930 Ponce de Leon Avenue,Leslie,Sumter,GA,39679,(470) 480-6843,Skilled Nursing Facility,"Independent Living, Memory Care, Adult Day Care, Personal Care",67,GA-PCH-86321,Georgia Department of Community Health,2024-03-26,76,True,False,False,https://www.leslie-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.049026,-84.139576
473,Manor Plaza,8154 Auburn Avenue,Leslie,Sumter,GA,30223,(762) 368-9320,Adult Day Care Center,"Skilled Nursing, Respite Care, Personal Care, Independent Living",92,GA-PCH-71181,Georgia Department of Community Health,2024-07-06,100,True,True,True,https://www.leslie-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.82764,-82.527529
474,Village Court,8461 Memorial Drive,Americus,Sumter,GA,37999,(770) 336-1339,Independent Living Community,"Personal Care, Continuing Care",154,GA-PCH-37375,Georgia Department of Community Health,2024-03-15,81,True,False,True,https://www.americus-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.11403,-82.316044
475,Garden Village,3297 Peachtree Street,Plains,Sumter,GA,31190,(478) 233-9513,Residential Care Facility,"Continuing Care, Assisted Living, Skilled Nursing",89,GA-PCH-47289,Georgia Department of Community Health,2024-12-12,87,False,True,False,https://www.plains-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.4,-81.813065
476,Garden Plaza,3454 Edgewood Avenue,Plains,Sumter,GA,32306,(706) 257-3536,Adult Day Care Center,"Memory Care, Independent Living, Skilled Nursing",92,GA-PCH-47495,Georgia Department of Community Health,2024-03-26,79,True,True,False,https://www.plains-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.274563,-81.399964
477,Oak Retirement Community,2752 West Paces Ferry Road,Ellaville,Schley,GA,37274,(706) 794-6354,Memory Care Facility,"Continuing Care, Independent Living",159,GA-PCH-58983,Georgia Department of Community Health,2024-12-02,84,False,False,False,https://www.ellaville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.67371,-81.245845
478,Bronwood Estates,1963 Auburn Avenue,Bronwood,Schley,GA,36430,(912) 609-9265,Independent Living Community,"Continuing Care, Personal Care, Assisted Living",120,GA-PCH-71235,Georgia Department of Community Health,2024-09-26,73,False,False,True,https://www.bronwood-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.361705,-85.51492
479,Heritage Estates,5959 DeKalb Avenue,Oglethorpe,Schley,GA,38366,(912) 818-4625,Skilled Nursing Facility,"Assisted Living, Memory Care, Continuing Care",69,GA-PCH-29616,Georgia Department of Community Health,2024-03-21,78,True,False,False,https://www.oglethorpe-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.593286,-81.207043
480,Azalea Senior Living,2281 Piedmont Avenue,Bronwood,Schley,GA,39733,(762) 427-9465,Adult Day Care Center,"Continuing Care, Adult Day Care, Independent Living, Personal Care",74,GA-PCH-31244,Georgia Department of Community Health,2024-07-19,83,False,False,True,https://www.bronwood-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.447289,-81.863371
481,River Plaza,3374 Northside Drive,Oglethorpe,Macon,GA,37801,(762) 437-4499,Continuing Care Retirement Community,"Memory Care, Skilled Nursing, Personal Care",45,GA-PCH-76047,Georgia Department of Community Health,2024-01-04,85,True,True,False,https://www.oglethorpe-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.72897,-83.897994
482,Pine House,1175 Edgewood Avenue,Ideal,Macon,GA,31894,(706) 459-6151,Residential Care Facility,"Continuing Care, Respite Care, Skilled Nursing",88,GA-PCH-27736,Georgia Department of Community Health,2024-01-27,87,True,False,True,https://www.ideal-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.747834,-82.168384
483,Colonial Manor,4180 North Avenue,Oglethorpe,Macon,GA,36418,(404) 657-2921,Independent Living Community,"Adult Day Care, Assisted Living, Independent Living",69,GA-PCH-88230,Georgia Department of Community Health,2024-07-14,76,True,True,True,https://www.oglethorpe-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.885287,-80.966527
484,Ideal Court,7776 Moreland Avenue,Ideal,Macon,GA,30306,(478) 861-7579,Independent Living Community,"Skilled Nursing, Adult Day Care, Independent Living",67,GA-PCH-71158,Georgia Department of Community Health,2024-10-11,74,True,False,False,https://www.ideal-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.14903,-85.262684
485,Village Manor,7257 Memorial Drive,Oglethorpe,Macon,GA,35265,(404) 502-1480,Residential Care Facility,"Continuing Care, Assisted Living, Respite Care",27,GA-PCH-33280,Georgia Department of Community Health,2024-06-25,84,True,True,True,https://www.oglethorpe-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.527375,-82.806554
486,Taylor Place,7879 Howell Mill Road,Butler,Taylor,GA,36817,(229) 980-4013,Skilled Nursing Facility,"Skilled Nursing, Continuing Care, Memory Care",49,GA-PCH-67811,Georgia Department of Community Health,2024-05-06,99,False,True,False,https://www.butler-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.358553,-85.17906
487,Taylor Residence,2562 Ponce de Leon Avenue,Rupert,Taylor,GA,30146,(678) 321-2641,Skilled Nursing Facility,"Personal Care, Independent Living, Assisted Living, Adult Day Care",112,GA-PCH-63241,Georgia Department of Community Health,2024-02-10,71,False,False,True,https://www.rupert-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.04551,-84.357679
488,Pine Assisted Living,3770 Auburn Avenue,Reynolds,Taylor,GA,36334,(478) 856-2128,Residential Care Facility,"Adult Day Care, Respite Care",153,GA-PCH-56835,Georgia Department of Community Health,2024-12-14,82,False,True,True,https://www.reynolds-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.983455,-84.323976
489,Upson Gardens,1162 Northside Drive,The Rock,Upson,GA,34888,(478) 390-9943,Residential Care Facility,"Adult Day Care, Personal Care",60,GA-PCH-62818,Georgia Department of Community Health,2024-08-06,74,False,False,False,https://www.therock-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.709222,-83.712338
490,Garden Plaza,4576 DeKalb Avenue,Yatesville,Upson,GA,39677,(229) 660-2254,Adult Day Care Center,"Personal Care, Respite Care",77,GA-PCH-84795,Georgia Department of Community Health,2024-02-20,85,True,True,False,https://www.yatesville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.933942,-82.732482
491,Thomaston Plaza,9375 Piedmont Avenue,Thomaston,Upson,GA,32118,(678) 605-2382,Memory Care Facility,"Personal Care, Memory Care, Assisted Living, Adult Day Care",33,GA-PCH-65227,Georgia Department of Community Health,2024-06-13,79,True,True,False,https://www.thomaston-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.590307,-82.02129
492,Greenville House,5981 DeKalb Avenue,Greenville,Meriwether,GA,37819,(706) 712-4687,Adult Day Care Center,"Assisted Living, Respite Care, Personal Care, Continuing Care",23,GA-PCH-89708,Georgia Department of Community Health,2024-12-18,90,False,False,False,https://www.greenville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.437724,-85.508074
493,Manor Gardens,4941 West Paces Ferry Road,Greenville,Meriwether,GA,31311,(478) 803-9175,Skilled Nursing Facility,"Skilled Nursing, Memory Care",21,GA-PCH-11485,Georgia Department of Community Health,2024-06-21,77,False,False,True,https://www.greenville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.453209,-83.941536
494,Magnolia Gardens,4461 Ponce de Leon Avenue,Manchester,Meriwether,GA,38841,(470) 862-4911,Independent Living Community,"Memory Care, Continuing Care",90,GA-PCH-66419,Georgia Department of Community Health,2024-11-03,96,False,False,False,https://www.manchester-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.028083,-84.370627
495,Woodland Plaza,1604 Candler Road,Woodland,Talbot,GA,35530,(706) 593-3684,Assisted Living Community,"Personal Care, Skilled Nursing, Continuing Care, Assisted Living",140,GA-PCH-15333,Georgia Department of Community Health,2024-05-01,72,False,True,False,https://www.woodland-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.641192,-82.394479
496,Southern Residence,1592 Moreland Avenue,Woodland,Talbot,GA,35298,(762) 759-4642,Residential Care Facility,"Independent Living, Memory Care",118,GA-PCH-64305,Georgia Department of Community Health,2024-11-11,84,False,True,True,https://www.woodland-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.91741,-83.754364
497,Garden Manor,8446 Marietta Street,Talbotton,Talbot,GA,36258,(762) 515-7027,Personal Care Home,"Continuing Care, Independent Living",97,GA-PCH-80795,Georgia Department of Community Health,2024-08-26,81,True,False,False,https://www.talbotton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.054348,-80.856522
498,Colonial Court,1621 Ponce de Leon Avenue,Geneva,Talbot,GA,31240,(912) 779-9061,Personal Care Home,"Assisted Living, Skilled Nursing, Adult Day Care",125,GA-PCH-55675,Georgia Department of Community Health,2024-04-06,81,False,True,False,https://www.geneva-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.218492,-83.004812
499,Manor Manor,7602 Buford Highway,Hamilton,Harris,GA,32203,(229) 241-5245,Continuing Care Retirement Community,"Respite Care, Memory Care, Assisted Living, Skilled Nursing",114,GA-PCH-14694,Georgia Department of Community Health,2024-09-07,90,False,True,True,https://www.hamilton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.535609,-84.59691
500,Garden Plaza,605 DeKalb Avenue,Shiloh,Harris,GA,32445,(478) 943-4047,Assisted Living Community,"Memory Care, Assisted Living, Respite Care, Skilled Nursing",55,GA-PCH-52877,Georgia Department of Community Health,2024-05-28,98,False,True,False,https://www.shiloh-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.878161,-81.937029
501,Pine Manor,3540 Marietta Street,Hamilton,Harris,GA,34651,(404) 384-5836,Independent Living Community,"Memory Care, Respite Care, Continuing Care",174,GA-PCH-99441,Georgia Department of Community Health,2024-02-10,79,True,False,False,https://www.hamilton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.575907,-84.621399
502,Hills House,3613 Howell Mill Road,Hamilton,Harris,GA,30310,(404) 476-2235,Independent Living Community,"Continuing Care, Assisted Living",57,GA-PCH-73714,Georgia Department of Community Health,2024-02-02,92,True,True,False,https://www.hamilton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.963513,-81.960388
503,Colonial Estates,1020 Piedmont Avenue,Bibb City,Muscogee,GA,32353,(678) 565-7406,Adult Day Care Center,"Skilled Nursing, Respite Care",47,GA-PCH-43551,Georgia Department of Community Health,2024-12-08,70,False,True,True,https://www.bibbcity-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.432997,-82.463627
504,Southern Estates,8730 Moreland Avenue,Upatoi,Muscogee,GA,33281,(478) 368-6660,Adult Day Care Center,"Assisted Living, Independent Living, Personal Care, Skilled Nursing",175,GA-PCH-35237,Georgia Department of Community Health,2024-09-10,70,False,False,True,https://www.upatoi-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.71446,-84.015004
505,Bibb City Village,7295 Northside Drive,Bibb City,Muscogee,GA,32243,(229) 346-6279,Assisted Living Community,"Respite Care, Skilled Nursing, Continuing Care",155,GA-PCH-39162,Georgia Department of Community Health,2024-12-08,84,False,True,True,https://www.bibbcity-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.395106,-85.354322
506,Garden Residence,5606 Spring Street,Upatoi,Muscogee,GA,36200,(770) 680-8156,Residential Care Facility,"Continuing Care, Personal Care",116,GA-PCH-76310,Georgia Department of Community Health,2024-07-15,72,True,False,True,https://www.upatoi-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.865437,-83.519576
507,Plantation Center,1225 Northside Drive,Bibb City,Muscogee,GA,34587,(762) 850-5639,Skilled Nursing Facility,"Personal Care, Continuing Care",126,GA-PCH-54560,Georgia Department of Community Health,2024-12-01,98,False,False,True,https://www.bibbcity-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.907693,-84.437946
508,River Gardens,4941 Moreland Avenue,Bibb City,Muscogee,GA,36608,(912) 522-3095,Independent Living Community,"Personal Care, Independent Living, Skilled Nursing, Respite Care",24,GA-PCH-47823,Georgia Department of Community Health,2024-03-24,71,True,True,True,https://www.bibbcity-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.218051,-84.717163
509,Fort Benning Memory Care,3418 Marietta Street,Fort Benning,Chattahoochee,GA,31982,(770) 391-2279,Residential Care Facility,"Continuing Care, Skilled Nursing, Adult Day Care, Assisted Living",180,GA-PCH-52257,Georgia Department of Community Health,2024-05-28,82,False,False,False,https://www.fortbenning-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.171965,-83.851726
510,Chattahoochee Place,4774 Northside Drive,Cusseta,Chattahoochee,GA,35288,(229) 247-8469,Independent Living Community,"Skilled Nursing, Adult Day Care, Personal Care",64,GA-PCH-68394,Georgia Department of Community Health,2024-02-11,71,True,False,False,https://www.cusseta-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.604293,-81.039409
511,Peach Commons,2524 West Paces Ferry Road,Cusseta,Chattahoochee,GA,39490,(478) 608-4182,Residential Care Facility,"Continuing Care, Respite Care",102,GA-PCH-89706,Georgia Department of Community Health,2024-07-17,98,False,False,False,https://www.cusseta-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.76994,-82.527979
512,Creek Memory Care,4412 Buford Highway,Tazewell,Marion,GA,34730,(229) 914-2992,Assisted Living Community,"Personal Care, Adult Day Care, Assisted Living, Skilled Nursing",117,GA-PCH-11702,Georgia Department of Community Health,2024-04-10,92,True,True,False,https://www.tazewell-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.479178,-84.383008
513,Louvale Court,6259 Auburn Avenue,Louvale,Marion,GA,32812,(678) 855-3869,Assisted Living Community,"Continuing Care, Personal Care",91,GA-PCH-12167,Georgia Department of Community Health,2024-02-06,98,True,True,False,https://www.louvale-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.37466,-85.322126
514,Hills Place,5066 Ponce de Leon Avenue,Rincon,Effingham,GA,32451,(678) 459-5842,Personal Care Home,"Adult Day Care, Memory Care, Personal Care",176,GA-PCH-61026,Georgia Department of Community Health,2024-12-02,86,False,True,False,https://www.rincon-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.434751,-81.39863
515,Dogwood Residence,1572 Candler Road,Springfield,Effingham,GA,36360,(229) 622-4326,Adult Day Care Center,"Adult Day Care, Memory Care, Personal Care",46,GA-PCH-69997,Georgia Department of Community Health,2024-09-06,96,False,True,False,https://www.springfield-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.073925,-81.913069
516,Rincon Gardens,7211 Candler Road,Rincon,Effingham,GA,31684,(678) 793-3527,Continuing Care Retirement Community,"Skilled Nursing, Respite Care, Adult Day Care",154,GA-PCH-59052,Georgia Department of Community Health,2024-01-24,76,False,True,False,https://www.rincon-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.922742,-81.262175
517,Plantation Assisted Living,6858 Spring Street,Springfield,Effingham,GA,36977,(912) 849-7499,Personal Care Home,"Respite Care, Memory Care, Skilled Nursing",177,GA-PCH-57214,Georgia Department of Community Health,2024-12-24,92,False,True,False,https://www.springfield-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.683545,-82.270965
518,Oak Retirement Community,2094 Ponce de Leon Avenue,Guyton,Effingham,GA,37774,(770) 392-6202,Continuing Care Retirement Community,"Skilled Nursing, Independent Living, Adult Day Care, Personal Care",56,GA-PCH-15453,Georgia Department of Community Health,2024-01-21,96,False,True,True,https://www.guyton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.572072,-82.163938
519,Pooler Memory Care,9643 Marietta Street,Pooler,Chatham,GA,31495,(762) 834-2228,Independent Living Community,"Adult Day Care, Assisted Living",135,GA-PCH-80461,Georgia Department of Community Health,2024-12-16,94,False,False,False,https://www.pooler-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.69353,-81.508007
520,Creek Residence,4305 Auburn Avenue,Pooler,Chatham,GA,31434,(706) 312-3877,Skilled Nursing Facility,"Respite Care, Personal Care, Adult Day Care, Skilled Nursing",103,GA-PCH-34635,Georgia Department of Community Health,2024-06-01,93,True,False,True,https://www.pooler-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.384161,-83.460964
521,Savannah Center,9877 Memorial Drive,Savannah,Chatham,GA,31401,(762) 288-8873,Continuing Care Retirement Community,"Adult Day Care, Memory Care, Assisted Living, Independent Living",144,GA-PCH-41184,Georgia Department of Community Health,2024-02-23,99,True,True,True,https://www.savannah-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.090947,-81.071666
522,Heritage Manor,8512 Piedmont Avenue,Savannah,Chatham,GA,31403,(470) 773-7524,Skilled Nursing Facility,"Independent Living, Respite Care, Adult Day Care, Assisted Living",65,GA-PCH-21930,Georgia Department of Community Health,2024-03-01,74,True,True,False,https://www.savannah-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.089591,-81.091414
523,Village Court,3291 Marietta Street,Savannah,Chatham,GA,31404,(478) 544-7000,Skilled Nursing Facility,"Memory Care, Respite Care",27,GA-PCH-40847,Georgia Department of Community Health,2024-04-25,85,False,True,False,https://www.savannah-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.095931,-81.072797
524,Chatham Gardens,5758 Spring Street,Pooler,Chatham,GA,31495,(706) 253-6815,Memory Care Facility,"Continuing Care, Memory Care",130,GA-PCH-18582,Georgia Department of Community Health,2024-02-20,86,False,False,True,https://www.pooler-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.293096,-83.196087
525,Azalea Care Center,551 Edgewood Avenue,Pooler,Chatham,GA,31476,(770) 301-5865,Personal Care Home,"Continuing Care, Memory Care, Skilled Nursing",117,GA-PCH-32333,Georgia Department of Community Health,2024-09-01,79,False,False,False,https://www.pooler-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.121027,-82.532313
526,Maple Place,8650 Candler Road,Ellabell,Bryan,GA,31605,(470) 334-1283,Independent Living Community,"Continuing Care, Memory Care",112,GA-PCH-44318,Georgia Department of Community Health,2024-07-07,73,True,False,True,https://www.ellabell-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.730961,-83.11182
527,Southern Manor,9518 Northside Drive,Ellabell,Bryan,GA,32959,(762) 831-2908,Residential Care Facility,"Assisted Living, Independent Living",142,GA-PCH-40850,Georgia Department of Community Health,2024-06-20,99,True,True,True,https://www.ellabell-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.672981,-83.401085
528,Garden Manor,1711 North Avenue,Pembroke,Bryan,GA,38582,(678) 445-3895,Assisted Living Community,"Memory Care, Assisted Living",126,GA-PCH-49586,Georgia Department of Community Health,2024-11-12,80,True,False,False,https://www.pembroke-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.964874,-82.363408
529,Peach Place,5933 Buford Highway,Richmond Hill,Bryan,GA,33917,(706) 685-6596,Personal Care Home,"Skilled Nursing, Assisted Living, Continuing Care",23,GA-PCH-43168,Georgia Department of Community Health,2024-12-18,80,True,True,False,https://www.richmondhill-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.485653,-85.315085
530,Manor Care Center,6733 DeKalb Avenue,Gumbranch,Liberty,GA,33157,(478) 200-2663,Adult Day Care Center,"Memory Care, Adult Day Care",108,GA-PCH-86365,Georgia Department of Community Health,2024-10-07,100,True,False,True,https://www.gumbranch-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.148026,-82.197191
531,Oak Residence,6474 Northside Drive,Flemington,Liberty,GA,34210,(478) 407-9667,Continuing Care Retirement Community,"Memory Care, Adult Day Care, Continuing Care, Independent Living",175,GA-PCH-26113,Georgia Department of Community Health,2024-11-07,82,True,False,True,https://www.flemington-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.681359,-82.422378
532,River Village,6579 Buford Highway,Flemington,Liberty,GA,34412,(478) 457-2019,Residential Care Facility,"Memory Care, Respite Care, Adult Day Care",100,GA-PCH-24655,Georgia Department of Community Health,2024-09-18,99,False,False,True,https://www.flemington-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.37689,-83.779573
533,Dogwood Center,2336 Howell Mill Road,Glennville,Long,GA,37341,(762) 275-3886,Adult Day Care Center,"Skilled Nursing, Assisted Living, Personal Care",63,GA-PCH-11765,Georgia Department of Community Health,2024-09-01,97,False,True,True,https://www.glennville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.90043,-83.065079
534,Heritage Plaza,1103 Northside Drive,Walthourville,Long,GA,35725,(478) 336-8358,Assisted Living Community,"Memory Care, Adult Day Care, Personal Care",31,GA-PCH-23385,Georgia Department of Community Health,2024-02-17,77,False,True,False,https://www.walthourville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.287397,-81.660945
