id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Blue Ridge Manor,1000 Main Street,Burlington,Alamance,NC,27001,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60001,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.alamance-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.9932,-79.45280000000001
600,Smoky Mountain Village,1500 Maple Avenue,Clinton,Sampson,NC,27600,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60600,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.sampson-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
601,Blue Ridge Manor,1000 Main Street,Laurinburg,Scotland,NC,27601,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60601,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.scotland-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
602,Tar Heel Commons,1100 North Carolina Avenue,Laurinburg,Scotland,NC,27602,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60602,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.scotland-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
603,Piedmont Village,1200 State Street,Laurinburg,Scotland,NC,27603,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60603,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.scotland-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
604,Coastal Plains Care,1300 Church Street,Laurinburg,Scotland,NC,27604,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60604,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.scotland-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
605,Carolina Pines Manor,1400 Oak Street,Laurinburg,Scotland,NC,27605,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60605,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.scotland-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
606,Smoky Mountain Village,1500 Maple Avenue,Laurinburg,Scotland,NC,27606,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60606,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.scotland-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
607,Blue Ridge Manor,1000 Main Street,Albemarle,Stanly,NC,27607,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60607,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.stanly-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
608,Tar Heel Commons,1100 North Carolina Avenue,Albemarle,Stanly,NC,27608,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60608,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.stanly-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
609,Piedmont Village,1200 State Street,Albemarle,Stanly,NC,27609,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60609,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.stanly-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
610,Coastal Plains Care,1300 Church Street,Albemarle,Stanly,NC,27610,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60610,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.stanly-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
611,Carolina Pines Manor,1400 Oak Street,Albemarle,Stanly,NC,27611,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60611,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.stanly-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
612,Smoky Mountain Village,1500 Maple Avenue,Albemarle,Stanly,NC,27612,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60612,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.stanly-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
613,Blue Ridge Manor,1000 Main Street,Danbury,Stokes,NC,27613,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60613,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.stokes-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
614,Tar Heel Commons,1100 North Carolina Avenue,Danbury,Stokes,NC,27614,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60614,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.stokes-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
615,Piedmont Village,1200 State Street,Danbury,Stokes,NC,27615,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60615,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.stokes-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
616,Coastal Plains Care,1300 Church Street,Danbury,Stokes,NC,27616,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60616,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.stokes-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
617,Carolina Pines Manor,1400 Oak Street,Danbury,Stokes,NC,27617,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60617,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.stokes-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
618,Smoky Mountain Village,1500 Maple Avenue,Danbury,Stokes,NC,27618,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60618,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.stokes-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
619,Blue Ridge Manor,1000 Main Street,Dobson,Surry,NC,27619,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60619,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.surry-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
620,Tar Heel Commons,1100 North Carolina Avenue,Dobson,Surry,NC,27620,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60620,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.surry-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
621,Piedmont Village,1200 State Street,Dobson,Surry,NC,27621,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60621,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.surry-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
622,Coastal Plains Care,1300 Church Street,Dobson,Surry,NC,27622,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60622,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.surry-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
623,Carolina Pines Manor,1400 Oak Street,Dobson,Surry,NC,27623,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60623,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.surry-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
624,Smoky Mountain Village,1500 Maple Avenue,Dobson,Surry,NC,27624,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60624,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.surry-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
625,Blue Ridge Manor,1000 Main Street,Bryson City,Swain,NC,27625,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60625,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.swain-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
626,Tar Heel Commons,1100 North Carolina Avenue,Bryson City,Swain,NC,27626,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60626,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.swain-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
627,Piedmont Village,1200 State Street,Bryson City,Swain,NC,27627,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60627,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.swain-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
628,Coastal Plains Care,1300 Church Street,Bryson City,Swain,NC,27628,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60628,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.swain-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
629,Carolina Pines Manor,1400 Oak Street,Bryson City,Swain,NC,27629,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60629,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.swain-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
630,Smoky Mountain Village,1500 Maple Avenue,Bryson City,Swain,NC,27630,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60630,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.swain-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
631,Blue Ridge Manor,1000 Main Street,Brevard,Transylvania,NC,27631,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60631,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.transylvania-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
632,Tar Heel Commons,1100 North Carolina Avenue,Brevard,Transylvania,NC,27632,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60632,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.transylvania-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
633,Piedmont Village,1200 State Street,Brevard,Transylvania,NC,27633,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60633,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.transylvania-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
634,Coastal Plains Care,1300 Church Street,Brevard,Transylvania,NC,27634,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60634,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.transylvania-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
635,Carolina Pines Manor,1400 Oak Street,Brevard,Transylvania,NC,27635,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60635,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.transylvania-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
636,Smoky Mountain Village,1500 Maple Avenue,Brevard,Transylvania,NC,27636,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60636,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.transylvania-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
637,Blue Ridge Manor,1000 Main Street,Columbia,Tyrrell,NC,27637,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60637,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.tyrrell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
638,Tar Heel Commons,1100 North Carolina Avenue,Columbia,Tyrrell,NC,27638,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60638,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.tyrrell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
639,Piedmont Village,1200 State Street,Columbia,Tyrrell,NC,27639,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60639,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.tyrrell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
640,Coastal Plains Care,1300 Church Street,Columbia,Tyrrell,NC,27640,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60640,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.tyrrell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
641,Carolina Pines Manor,1400 Oak Street,Columbia,Tyrrell,NC,27641,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60641,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.tyrrell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
642,Smoky Mountain Village,1500 Maple Avenue,Columbia,Tyrrell,NC,27642,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60642,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.tyrrell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
643,Blue Ridge Manor,1000 Main Street,Monroe,Union,NC,27643,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60643,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.union-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.0767,-80.5865
644,Tar Heel Commons,1100 North Carolina Avenue,Monroe,Union,NC,27644,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60644,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.union-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.0867,-80.5765
645,Piedmont Village,1200 State Street,Monroe,Union,NC,27645,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60645,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.union-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.0967,-80.56649999999999
646,Coastal Plains Care,1300 Church Street,Monroe,Union,NC,27646,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60646,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.union-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1067,-80.5565
647,Carolina Pines Manor,1400 Oak Street,Monroe,Union,NC,27647,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60647,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.union-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1167,-80.5465
648,Smoky Mountain Village,1500 Maple Avenue,Monroe,Union,NC,27648,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60648,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.union-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1267,-80.53649999999999
649,Research Triangle Commons,1600 Pine Street,Monroe,Union,NC,27649,(710) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,46,NC-ALF-60649,North Carolina Department of Health and Human Services,2024-09-07,81,True,True,False,https://www.union-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1367,-80.5265
650,Queen City Manor,1700 Cedar Avenue,Monroe,Union,NC,27650,(711) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,47,NC-ALF-60650,North Carolina Department of Health and Human Services,2024-10-08,82,False,False,False,https://www.union-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1467,-80.5165
651,Outer Banks Village,1800 First Street,Monroe,Union,NC,27651,(712) 208-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,48,NC-ALF-60651,North Carolina Department of Health and Human Services,2024-11-09,83,False,True,True,https://www.union-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1567,-80.5865
652,Appalachian Commons,1900 Second Street,Monroe,Union,NC,27652,(713) 209-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,49,NC-ALF-60652,North Carolina Department of Health and Human Services,2024-03-10,84,True,False,False,https://www.union-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1667,-80.5765
653,Blue Ridge Manor,1000 Main Street,Henderson,Vance,NC,27653,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60653,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.vance-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
654,Tar Heel Commons,1100 North Carolina Avenue,Henderson,Vance,NC,27654,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60654,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.vance-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
655,Piedmont Village,1200 State Street,Henderson,Vance,NC,27655,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60655,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.vance-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
656,Coastal Plains Care,1300 Church Street,Henderson,Vance,NC,27656,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60656,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.vance-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
657,Carolina Pines Manor,1400 Oak Street,Henderson,Vance,NC,27657,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60657,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.vance-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
658,Smoky Mountain Village,1500 Maple Avenue,Henderson,Vance,NC,27658,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60658,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.vance-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
659,Blue Ridge Manor,1000 Main Street,Raleigh,Wake,NC,27659,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60659,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
660,Tar Heel Commons,1100 North Carolina Avenue,Raleigh,Wake,NC,27660,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60660,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
661,Piedmont Village,1200 State Street,Raleigh,Wake,NC,27661,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60661,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
662,Coastal Plains Care,1300 Church Street,Raleigh,Wake,NC,27662,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60662,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
663,Carolina Pines Manor,1400 Oak Street,Raleigh,Wake,NC,27663,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60663,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
664,Smoky Mountain Village,1500 Maple Avenue,Raleigh,Wake,NC,27664,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60664,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
665,Research Triangle Commons,1600 Pine Street,Raleigh,Wake,NC,27665,(710) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,46,NC-ALF-60665,North Carolina Department of Health and Human Services,2024-09-07,81,True,True,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7896,-78.6182
666,Queen City Manor,1700 Cedar Avenue,Raleigh,Wake,NC,27666,(711) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,47,NC-ALF-60666,North Carolina Department of Health and Human Services,2024-10-08,82,False,False,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.799600000000005,-78.6082
667,Outer Banks Village,1800 First Street,Raleigh,Wake,NC,27667,(712) 208-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,48,NC-ALF-60667,North Carolina Department of Health and Human Services,2024-11-09,83,False,True,True,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.8096,-78.6782
668,Appalachian Commons,1900 Second Street,Raleigh,Wake,NC,27668,(713) 209-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,49,NC-ALF-60668,North Carolina Department of Health and Human Services,2024-03-10,84,True,False,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.8196,-78.6682
669,Cape Fear Manor,2000 Third Street,Raleigh,Wake,NC,27669,(714) 210-1010,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,50,NC-ALF-60669,North Carolina Department of Health and Human Services,2024-04-11,85,False,True,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6582
670,Sandhills Village,2100 Fourth Street,Raleigh,Wake,NC,27670,(715) 211-1011,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,51,NC-ALF-60670,North Carolina Department of Health and Human Services,2024-05-12,86,False,False,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6482
671,Triad Commons,2200 Franklin Street,Raleigh,Wake,NC,27671,(716) 212-1012,Senior Living,Assisted Living; Personal Care; Hospice Care,52,NC-ALF-60671,North Carolina Department of Health and Human Services,2024-06-13,87,True,True,True,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6382
672,Triangle Manor,2300 Market Street,Raleigh,Wake,NC,27672,(717) 213-1013,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,53,NC-ALF-60672,North Carolina Department of Health and Human Services,2024-07-14,88,False,False,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.62819999999999
673,Carolinas Village,2400 Trade Street,Raleigh,Wake,NC,27673,(718) 214-1014,Senior Living,Assisted Living; Memory Care; Independent Living,54,NC-ALF-60673,North Carolina Department of Health and Human Services,2024-08-15,89,False,True,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6182
674,Old North State Commons,2500 College Street,Raleigh,Wake,NC,27674,(719) 215-1015,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,55,NC-ALF-60674,North Carolina Department of Health and Human Services,2024-09-16,90,True,False,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.6082
675,Dogwood Manor,2600 University Avenue,Raleigh,Wake,NC,27675,(720) 216-1016,Senior Living,Continuing Care; Adult Day Services; Personal Care,56,NC-ALF-60675,North Carolina Department of Health and Human Services,2024-10-17,91,False,True,True,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7896,-78.6782
676,Magnolia Village,2700 Highland Avenue,Raleigh,Wake,NC,27676,(721) 217-1017,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,57,NC-ALF-60676,North Carolina Department of Health and Human Services,2024-11-18,92,False,False,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.799600000000005,-78.6682
677,Azalea Commons,2800 Park Avenue,Raleigh,Wake,NC,27677,(722) 218-1018,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,58,NC-ALF-60677,North Carolina Department of Health and Human Services,2024-03-19,93,True,True,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.8096,-78.6582
678,Longleaf Manor,2900 Liberty Street,Raleigh,Wake,NC,27678,(723) 219-1019,Senior Living,Assisted Living; Personal Care; Hospice Care,59,NC-ALF-60678,North Carolina Department of Health and Human Services,2024-04-20,94,False,False,False,https://www.wake-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.8196,-78.6482
679,Blue Ridge Manor,1000 Main Street,Warrenton,Warren,NC,27679,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60679,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.warren-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
