Property_ID,Property_Name,Address,City,State,Zip_Code,County,Latitude,Longitude,Total_Units,Assisted_Units,Phone,Client_Group,Client_Type,Program_Type,Source
800001732,JOSEPHINE LUM LODGE,2747 OLIVER DR,Hayward,,,Alameda,,,150,106,(510) 782-2311,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001917,Mariposa Apartments,300 CASENTINI ST,Salinas,,,Monterey,,,20,20,(831) 649-4376,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800002164,Parnow Friendship House,164 N SAN PEDRO RD,Santa Venetia,,,Marin,,,72,72,(415) 492-9340,Partially physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800002012,MOUNT RUBIDOUX MANOR,3993 10TH ST,,,,Riverside,,,188,170,(951) 684-3154,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001794,LAKE MERRITT APTS,1417 FIRST AVE,Oakland,,,Alameda,,,55,54,(510) 763-1417,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001464,Brickyard Creek,1275 WALNUT ST,,,,Tehama,,,50,9,(530) 527-3300,Indv. families - not eld/ handicap,Family,Section 811 - Disabled Housing,HUD
800001975,Mill Creek Apartments,60 Camino Alto,Mill Valley,,,Marin,,,10,9,(415) 391-4321,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002238,Pres John Adams Mnr III,8005 ALTA VISTA LN,Citrus Heights,,,Sacramento,,,28,27,(916) 548-0405,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002239,Eskaton Hazel Shirley Manor,11025 SAN PABLO AVE,Richmond,,,Contra Costa,,,63,63,(510) 232-3430,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002018,Mountain View Village Apartments,2130 Smith Lane,Fortuna,,,Humboldt,,,48,47,707-725-5923,Elderly,Elderly,Elderly Housing,HUD
800002535,Sunnylane Village,2601 SUNNY LN,,,,Kern,,,42,40,661-872-9567,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000654,Independence Village,800 Long St,Newark,,,Independence,,,20,20,870-799-3427,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001181,CASA CORAZON,408 ELM AVE,Long Beach,,,Los Angeles,,,24,24,(562) 436-3001,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001182,Casa De Angelo,3151 NORTE DAME DR,Rosemont,,,Sacramento,,,100,100,(916) 381-1962,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002243,President Grover Cleveland Manor,1020 KINGSTON RD,,,,Siskiyou,,,10,10,(530) 926-5339,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002289,RAYEN PARK APARTMENTS,15233 RAYEN ST,Los Angeles,,,Los Angeles,,,84,84,818-892-4747,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001751,Kings Road Apartments,800 KINGS RD,Los Angeles,,,Los Angeles,,,106,106,(323) 653-3090,Elderly,Elderly,Elderly Housing,HUD
800002500,Steamboat Landing Apartments,25 S COMMERCE ST,Stockton,,,San Joaquin,,,151,150,209-466-0469,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001925,Martinelli House,1327 LINCOLN AVE,San Rafael,,,Marin,,,66,28,(415) 830-3300,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001443,Eden Lodge,400 SPRINGLAKE DR,San Leandro,,,Alameda,,,143,143,(510)352-7008,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002013,MOUNT ZION TOWERS,4827 S CENTRAL AVE,Los Angeles,,,Los Angeles,,,118,117,323-231-9361,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002247,Eskaton Jefferson Manor,5959 66TH AVE,Florin,,,Sacramento,,,104,104,(916)421-9422,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800001892,MAC ARTHUR PARK TOWERS,450 GRAND VIEW ST,Los Angeles,,,Los Angeles,,,183,182,213-382-8395,Wholly elderly - hskpg & congregat,Elderly,Elderly Housing,HUD
800002248,Presidio Gate,2770 Lombard St,,,,San Francisco,,,55,54,(415) 567-1050,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002068,NORTHRIDGE PARK,9628 RESEDA BLVD,,,,Los Angeles,,,68,68,818-993-9236,Elderly,Elderly,Elderly Housing,HUD
800001505,Fellowship Plaza,14520 FRUITVALE AVE,Saratoga,,,Santa Clara,,,150,150,408-867-1105,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000638,Heritage Village of Barling,1601 M St,,,,Sebastian,,,19,19,479-452-1187,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001733,JOSHUA TREE APARTMENTS,4948 BUCKLEY WAY,Bakersfield,,,Kern,,,20,19,,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001706,Independence Square,1355 MADISON ST,,,,Santa Cruz,,,100,100,(831) 724-6397,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800001725,Eskaton Kennedy Manor,714 N HUMBOLDT AVE,,,,Glenn,,,54,54,(530) 934-3535,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002326,Quarry Oaks,3950 EVELYN AVE,Rocklin,,,Placer,,,43,42,(916) 624-6512,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000656,Independent Living Group Homes (HAP),1617 Independence Ave,Conway,,,Faulkner,,,18,16,501-327-5234,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000604,FORREST CITY GROUP HOME (811 PRAC),1455 Beth St,,,,St. Francis,,,8,8,870-494-3254,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000357,CHRISTOPHERSON ESTATES,1385 AZALEA RD,Mobile,,,Mobile,,,22,21,251-666-4726,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002297,Redwood Lodge,40767 FREMONT BLVD,Fremont,,,Alameda,,,24,24,(510) 657-6231,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800002305,"Redding / RHF Housing, Inc.",2142 BUTTE ST,Redding,,,Shasta,,,12,12,(530) 244-2320,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002161,Parkway Plaza,188 E ALASKA AVE,Fairfield,,,Solano,,,100,99,(707) 429-3511,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002222,Kottinger Gardens Phase 2,251 KOTTINGER DR,Pleasanton,,,Alameda,,,40,31,(510) 846-3050,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002224,PLEDGERVILLE SENIOR CITIZENS VILLA,11060 NORRIS AVE,,,,Los Angeles,,,94,93,(818) 897-7784,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000852,Casa Del Pueblo,4975 S LIBERTY AVE,Tucson,,,Pima,,,58,57,5208061041,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000602,First Step Apartments,120 D Anna Pl,HELENA,,,Phillips,,,23,23,870-338-6020,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000639,Heritage Village of Booneville,555 Heritage Dr,Booneville,,,Logan,,,20,20,479-675-4851,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002494,St. Johns Plaza Apartments,8150 BROADWAY,Lemon Grove,,,San Diego,,,100,99,619-466-5354,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001896,MADISON SENIOR HOUSING,1151 N Madison Ave,Los Angeles,,,Los Angeles,,,70,69,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000603,FLINT CREEK,300 SW 3rd St,,,,Benton,,,20,20,479-736-2421,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800001445,EL BETHEL TERRACE,1099 FILLMORE ST,,,,San Francisco,,,101,100,(415) 931-4496,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800000941,Pioneer Village,1190 E 18th St,Douglas,,,Cochise,,,28,28,520-364-4637,Elderly,Elderly,Elderly Housing,HUD
800001708,Inglewood Gardens,6433 INGLEWOOD AVE,Stockton,,,San Joaquin,,,84,84,209-478-7703,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800002021,MOUNT MORIAH SENIOR VILLA,476 W 43rd St,Los Angeles,,,Los Angeles,,,41,40,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001562,Garrison House,779 FORD STREET,,,,Riverside,,,7,6,,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800002212,PLAZA DE LAS FLORES,233 Carroll St,,,,Santa Clara,,,101,101,(408) 773-8120,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002547,Progress Apartments,1272 S Van Ness Ave,San Francisco,,,San Francisco,,,12,11,(415) 861-0828,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000885,El Mirage Senior Village,12424 W Thunderbird Rd,El Mirage,,,Maricopa,,,41,40,623-875-1688,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000886,Fellowship Towers,222 E INDIANOLA AVE,Phoenix,,,Maricopa,,,182,149,602-266-9438,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002117,PACIFIC RIM APTS,230 S GREVILLEA AVE,Inglewood,,,Los Angeles,,,40,39,,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001487,Fairfax Towers,1200 N Fairfax Ave,West Hollywood,,,Los Angeles,,,151,150,1-323-650-1271,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002459,CASCADE SONRISE SENIOR,7222 SIERRA AVE,,,,San Bernardino,,,80,79,(909) 355-8522,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001888,Lynroc Apartments,6105 SUNSET BLVD,Rocklin,,,Placer,,,67,67,(916) 624-1388,Elderly,Elderly,Elderly Housing,HUD
800001889,Lytton Gardens I,656 LYTTON AVE,Palo Alto,,,Santa Clara,,,220,184,(650)328-3300,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001857,Linda Glen,32 LINDA AVE,Oakland,,,Alameda,,,42,40,(510) 654-1882,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000686,Mature Living of Leachville,206 Degaris St Apt 9,,,,Mississippi,,,20,20,870-935-8610,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000687,Mature Living of Tuckerman (HAP/DL/202/8),101 Doyle Cir,Tuckerman,,,Jackson,,,20,20,870-349-2983,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002044,Ravitz House,7927 Lindley Ave,Los Angeles,,,Los Angeles,,,14,12,818-708-1740,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001468,Emmanuel Terrace,460 FRANCIS DR,San Jose,,,Santa Clara,,,18,18,(408) 923-8280,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002409,Sequoia Manor,40789 FREMONT BLVD,Fremont,,,Alameda,,,81,80,(510) 770-1378,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002088,Ocean View Plaza,1001 MAIN #107-S ST,,,,San Mateo,,,50,49,(650) 726-5863,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002009,MORGAN TOWERS,1415 D  AVENUE,National City,,,San Diego,,,152,151,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001499,FAME ARMS,2420 S WESTERN AVE,Los Angeles,,,Los Angeles,,,40,39,323-402-1190,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001752,Kings Valley Apts,100 KINGS CIRCLE,,,,Sonoma,,,99,75,(707) 894-2961,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001741,Kelso Court Group Home,10888 KELSO CT,,,,Tuolumne,,,7,6,(209) 533-0510,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001541,FREEMAN VILLA,1229 S WEST MORELAND AVE,Los Angeles,,,Los Angeles,,,41,41,(213) 383-7945,Elderly,Elderly,Elderly Housing,HUD
800002061,NORTH HOLLYWOOD SR. CITIZENS,11035 MAGNOLIA BLVD,,,,Los Angeles,,,200,200,(818)509-5705,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002089,Oceana Terrace,903 Oceana Blvd,Pacifica,,,San Mateo,,,42,41,(650) 359-6161,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000969,Tuzigoot Village,1600 E Skyline Dr,,,,Yavapai,,,31,30,520-634-3669,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001798,LAKESIDE GARDENS,12219 ROBERTS WAY,,,,San Diego,,,85,84,(619)443-2150,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001859,LIONS COMMUNITY MANOR,310 MARKET ST,,,,San Diego,,,131,129,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000363,NEW PILGRIM HOMES,3416 7TH AVE S,,,,Jefferson,,,123,123,(205) 323-3940,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000640,HERITAGE VILLAGE OF PARIS,101 E Academy St,Paris,,,Logan,,,20,20,479-963-3475,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000697,Mid-Town Apartments,1411 Rogers Ave,Fort Smith,,,Sebastian,,,136,136,479-783-1089,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000970,Urban League Manor,4343  WEST  THOMAS ROAD,Phoenix,,,Maricopa,,,152,151,602-233-1611,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001716,Jardines Paloma Blanca,132 N. JACKSON AVE,,,,Santa Clara,,,43,42,(408) 937-4781,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002303,RESEDA PARK APTS,6505 RESEDA BLVD,,,,Los Angeles,,,136,136,818-345-2490,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001735,JUDSON TERRACE HOMES,3000 AUGUSTA ST,,,,San Luis Obispo,,,107,43,(805) 544-1600,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001475,Eucalyptus Apartments,2067 ALAMITOS AVE,,,,Los Angeles,,,24,23,562-494-9086,Wholly physically disabled,Disabled,Section 202 - Elderly Housing,HUD
800001201,Casa El Centro Apts.,101 North Cypress,La Habra,,,Orange,,,56,55,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001737,Junipero Serra House,926 FILLMORE ST,,,,San Francisco,,,25,24,(415) 922-4135,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001721,Jessie L. Terry Manor,3100 S Vermont AVE,Los Angeles,,,Los Angeles,,,170,170,(323) 734-1664,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002257,PROJECT INDEPENDENCE,10454 AMESTOY AVE,,,,Los Angeles,,,24,24,818-782-2211,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002258,PROJECT ROHER,411 CARLO ST,,,,San Diego,,,12,12,,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001481,J. L. RICHARD TERRACE,250 EAST 12TH ST,Oakland,,,Alameda,,,80,80,(510) 465-9646,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000883,Manistee Manor,7987 N 53rd Ave,Glendale,,,Maricopa,,,75,75,623-915-5039,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000884,Eagle Tail Village,306 S 7TH ST,Buckeye,,,Maricopa,,,46,45,623 386-6628,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000685,MATURE LIVING OF BAY,500 DORTON ST,Bay,,,Craighead,,,20,20,870-781-3613,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001206,Casa Linda,1840 MACIEL AVE,Live Oak,,,Santa Cruz,,,21,20,(831) 462-1943,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800002317,River City Residence Club,1816 O ST,,,,Sacramento,,,15,15,916-442-0899,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001753,Kings View Apartments,1191 WILLOW,Atwater,,,Merced,,,36,36,(209) 358-7212,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001502,Fargo Senior Center,868 FARGO AVE,San Leandro,,,Alameda,,,75,29,(510) 351-1103,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000942,Plazas De Merced,13033 N 21ST PL,Phoenix,,,Maricopa,,,25,25,602-276-7554,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000950,Santa Cruz Village,118 E 5TH ST,,,,Pinal,,,30,30,520-466-7706,Wholly elderly - hskpg & congregat,Elderly,Section 202 - Elderly Housing,HUD
800002003,Montgomery Plaza,21659 Montgomery ST,Hayward,,,Alameda,,,50,50,(510) 538-6016,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001152,Casa Maria Del Rio,2200 East Chapman Avenue,Fullerton,,,Orange,,,25,24,714-680-8815,Wholly physically disabled,Disabled,Section 202 - Elderly Housing,HUD
800001730,Jones Senior Homes,1727 FILLMORE ST,San Francisco,,,San Francisco,,,51,51,(415) 922-4770,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800001718,Jeanne D'Arc Manor,85 S FIFTH ST,,,,Santa Clara,,,87,87,(408)288-7421,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002260,Colma Ridge,85 REINER ST,,,,San Mateo,,,20,19,(650) 994-3160,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000424,SETON HAVEN,3721 Wares Ferry Rd,Montgomery,,,Montgomery,,,100,100,334-272-4000,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800002241,PRES. GEORGE WASHINGTON MANOR I,1020 KINGSTON ST,,,,Siskiyou,,,39,38,(530) 926-5339,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002242,PRES. GEORGE WASHINGTON MANOR II,1020 KINGSTON RD,,,,Siskiyou,,,24,22,(530) 926-5339,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800001494,Fairway Apts.,77 Westborough Blvd,South San Francisco,,,San Mateo,,,74,74,(650) 588-4005,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002280,RANCHO DEL VALLE,6560 WINNETKA Blvd,Los Angeles,,,Los Angeles,,,25,24,(818)347-1440,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800000680,Mammoth Spring Estates,945 Walker Ave,,,,Fulton,,,18,18,870-656-3311,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001446,El Cajon Apartments,180 BALLANTYNE ST,El Cajon,,,San Diego,,,89,88,619-447-3590,Elderly,Elderly,Elderly Housing,HUD
800001797,Lakemount  Apartments,136 E 12th St,Oakland,,,Alameda,,,66,66,(510) 832-2018,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000629,HERITAGE HOMES,1125 S Independence Ave,,,,Pope,,,10,10,479-967-2322,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000943,Ponderosa Plaza Apartments,2820 N Ellen St,,,,Coconino,,,13,12,928-779-3708,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001486,Fairfax Senior Citizens Apts,737 S GENESEE AVE,,,,Los Angeles,,,45,45,323 456-2500,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001713,JACKSON HILLS APARTMENTS,300 NEW YORK RANCH RD,,,,Amador,,,86,85,(209) 223-0128,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800002291,Redding Pilgrim,"910 Canby Road, Bldg 2",Redding,,,Shasta,,,50,49,(530) 222-2210,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001479,Eureka Central Residence,333 E ST,Eureka,,,Humboldt,,,36,36,(707) 445-2990,Elderly,Elderly,Elderly Housing,HUD
800001150,BUTTES CHRISTIAN MANOR,223 F ST,Marysville,,,Yuba,,,100,100,(530) 742-2421,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002037,New Hope Ctyrd Santa Monica,1637 Appian Way,Santa Monica,,,Los Angeles,,,25,25,310 395-1026,Wholly physically disabled,Disabled,Section 202 - Elderly Housing,HUD
800002038,NEW HOPE HOME,1150 NEW YORK ST,Long Beach,,,Los Angeles,,,140,140,(562) 591-5681,Wholly elderly - hskpg & congregat,Elderly,Section 202 - Elderly Housing,HUD
800002282,Rancho Sol Y Luna,3599 Pennsylvania,Fremont,,,Alameda,,,188,38,(510) 794-8393,Elderly,Elderly,Elderly Housing,HUD
800000682,Margaret Fowler Manor (HAP),500 E 2nd St,McCrory,,,Woodruff,,,20,20,870-731-5232,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002312,RIDGEVIEW MANOR,14610- GLEDHILL ST,,,,Los Angeles,,,40,39,,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001490,Fairmount Terrace I and II,4000 Fairmount St,East Los Angeles,,,Los Angeles,,,208,207,(323)268-8474,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001855,Lincoln Avenue Apts,1351 LINCOLN AVE,San Rafael,,,Marin,,,7,6,(415) 457-8869,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800256394,Spires Senior Village,22139 Vine Street,Oldenburg,,,Franklin,,,0,0,,,,Section 202 - Elderly Housing,HUD
800002536,Sunny View West,22449 CUPERTINO RD,,,,Santa Clara,,,100,100,(408) 253-4300,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002040,NEW HORIZONS II,15746 PARTHENIA,Los Angeles,,,Los Angeles,,,8,6,1-818-894-9301,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001999,Monte Vista Terrace,1101 GRANT RD,Mountain View,,,Santa Clara,,,150,150,(650) 965-1060,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002031,NEILSON VILLA,3100 NEILSON WAY,Santa Monica,,,Los Angeles,,,100,20,310 392-3322,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001796,LAKESHORE VILLA,6888 GOLFCREST DR,San Diego,,,San Diego,,,126,124,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002259,Providence House,540 23RD ST,Oakland,,,Alameda,,,41,40,(510) 444-0839,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800002300,REGENT PLAZA,201 W REGENT ST,Inglewood,,,Los Angeles,,,107,106,310 672-5198,Elderly,Elderly,Elderly Housing,HUD
800000630,HERITAGE MANOR OF CROSSETT,1573 Highway 52 W,North Crossett,,,Ashley,,,20,20,870-364-5814,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800001470,ERAS HOME II,4215 KEYSTONE AVE,Culver City,,,Los Angeles,,,6,6,(310)838-1109,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002410,HERALD HOTEL,308 EDDY ST,San Francisco,,,San Francisco,,,73,72,(415) 441-8782,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800001503,FEDERATION TOWER,3799 E Willow St,Long Beach,,,Los Angeles,,,50,50,562-426-8404,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800001504,Fellowship Manor,1201 GOLDEN GATE AVE,,,,San Francisco,,,106,105,415-922-0154,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800001729,Jones Memorial Homes II,1950 POST ST,San Francisco,,,San Francisco,,,103,101,(415) 922-4770,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001717,JCI GARDENS,2000 W 162nd St,Torrance,,,Los Angeles,,,101,100,310-515-3642,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002041,NEW HORIZONS III,15713 PARTHENIA,Los Angeles,,,Los Angeles,,,8,6,,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001203,Pacific Bridge Adult Res. Fac.,500 S McPherrin Ave,Monterey Park,,,Los Angeles,,,7,6,,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000949,Village Tower,1075 Ruth St,,,,Yavapai,,,60,60,928-778-3302,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002538,SUNNYSIDE GLEN APTS,5675 E BALCH AVE,Fresno,,,Fresno,,,74,74,559-252-7994,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002302,Reseda Manor,7725 RESEDA BLVD,,,,Los Angeles,,,40,40,(213) 833-1860,Elderly,Elderly,Elderly Housing,HUD
800000678,Magazine Apartments,15 Carr St,Magazine,,,Logan,,,10,10,479-782-7268,Elderly,Elderly,Elderly Housing,HUD
800001476,EUCALYPTUS PARK,811 N EUCALYPTUS AVE,Inglewood,,,Los Angeles,,,93,92,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001988,Mission Plaza Apartments,2027 MISSION ST,,,,San Francisco,,,132,132,(415) 864-2996,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800001707,INDIO GARDENS,82490 Requa Ave,Indio,,,Riverside,,,151,150,(706) 347-4993,Wholly elderly congregate,Elderly,Elderly Housing,HUD
800000708,Oak Place Apartments (PRAC/202),1708 E Johnson Ave,,,,Craighead,,,10,10,(870) 934-8555,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000974,Verde Valley Manor,3400 E Godard Rd,Verde Village,,,Yavapai,,,8,8,928-646-6040,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000646,HOME PORT GROUP HOME (PRAC/202),418 Beech St,Newport,,,Jackson,,,10,10,870-523-9496,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000989,Castlewood Terrace,16920 CHATSWORTH ST,,,,Los Angeles,,,68,67,8188327165,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001190,CASA DE LOS AMIGOS,123 S CATALINA AVE,,,,Los Angeles,,,136,53,310 3763457,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000709,OAK TREE APARTMENTS,503 S 3rd St,Rogers,,,Benton,,,8,8,479-631-0411,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001402,DICKENS SENIOR HOUSING,14559 DICKENS ST,Los Angeles,,,Los Angeles,,,83,82,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000826,ZUMWALT COURTS,1618 SOUTH RD,Jacksonville,,,Pulaski,,,21,20,501-982-6700,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001685,HOMEWARD BOUND,1045 S Bedford St Apt 9,,,,Los Angeles,,,4,4,,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000439,SPRING HILLS HOMES,5980 Hwy. l59,,,,Fayette,,,11,10,205-932-8769,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000356,ONDERDONK COTTAGES,1750 SHELTON BEACH RD S,Prichard,,,Mobile,,,25,24,251 342 7569,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
